OMA_group,seq_Mus,seq_Rattus,seq_Pan,seq_Homo,seq_Macaca,seq_Gorilla,seq_V2,seq_V5,seq_V7,seq_V9,seq_root,tree_Mus,tree_Rattus,tree_Pan,tree_Homo,tree_Macaca,tree_Gorilla,tree_V2,tree_V5,tree_V7,tree_V9,tree_root,is_gappy
575111,802,802,808,802,777,802,802,802,802,802,802,0.03197,0.0379,0.00888,0.01139,0.04455,0.0092,0.09356,0.00332,0.00643,0.08691,0,1
575114,519,519,517,517,517,517,519,517,517,517,519,0.02057,0.01899,0.00195,0.0039,0.00597,0.00979,0.01578,0.0001,0.00805,0.0185,0,1
575124,453,453,453,453,453,455,453,453,453,453,453,0.06043,0.03701,0.00223,0.00445,0.00721,0.00581,0.0669,0.00103,0.01338,0.10814,0,1
575444,587,397,537,587,580,588,587,587,587,587,587,0.02943,0.05289,0.00191,0.00689,0.02757,0.00176,0.07309,0.0001,0.00731,0.09841,0,1
575533,902,902,903,903,903,903,902,903,903,903,902,0.0304,0.02212,0.00221,0.0011,0.01177,0.00558,0.05198,0.00106,0.01421,0.0626,0,1
575534,1263,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,0.00999,0.01092,0.00159,0.00318,0.00514,0.00318,0.02477,0.0001,0.00204,0.03047,0,1
580586,785,541,715,792,752,542,782,790,790,790,782,0.00612,0.00792,0.00142,0.0001,0.01115,0.0001,0.03248,0.0001,0.00176,0.02924,0,1
580707,525,525,529,529,529,442,525,529,529,529,524,0.00637,0.00511,0.00192,0.00578,0.00589,0.00457,0.04869,0.0001,0.00375,0.04552,0,1
580823,303,303,304,304,304,304,303,304,304,304,303,0.0236,0.01047,0.00657,0.0001,0.00999,0.0001,0.04317,0.0001,0.00329,0.05678,0,1
580846,536,536,537,537,542,537,536,537,537,537,536,0.02061,0.01408,0.00187,0.00374,0.01184,0.00562,0.02795,0.0001,0.00899,0.03396,0,1
580935,1101,1100,1089,1089,1089,1093,1099,1089,1089,1089,1099,0.03488,0.02907,0.00196,0.00265,0.01381,0.00474,0.04633,0.00092,0.00944,0.06703,0,1
581019,840,840,838,838,838,838,840,838,838,838,840,0.01395,0.02366,0.0001,0.0001,0.00602,0.00239,0.0174,0.0001,0.0048,0.03387,0,1
581356,147,147,147,147,147,120,147,147,147,147,147,0.04238,0.00591,0.0001,0.0001,0.01237,0.0001,0.05705,0.0001,0.00823,0.08705,0,1
581493,1422,1423,1423,1423,1422,1423,1422,1423,1423,1422,1422,0.01892,0.01639,0.00211,0.0001,0.0051,0.0007,0.02095,0.0007,0.00127,0.03477,0,1
581570,1877,1814,1883,1883,1882,1883,1875,1883,1883,1883,1875,0.01582,0.02012,0.00213,0.00213,0.00399,0.0001,0.03546,0.00106,0.00294,0.04945,0,1
581616,457,457,458,458,459,418,457,458,458,459,457,0.01542,0.0211,0.00441,0.0022,0.01922,0.00241,0.0835,0.0001,0.01043,0.08538,0,1
581617,443,443,443,443,443,417,443,443,443,443,443,0.03394,0.02657,0.00457,0.00456,0.02134,0.0001,0.06155,0.0001,0.01195,0.07414,0,1
581756,4481,4451,4462,4462,4400,3541,4453,4462,4462,4460,4460,0.02054,0.0264,0.00498,0.00678,0.02045,0.01747,0.03058,0.00045,0.01223,0.02728,0,1
582073,760,676,805,805,804,804,760,805,805,804,760,0.0269,0.0652,0.00296,0.00335,0.02088,0.01573,0.03794,0.00394,0.01364,0.07377,0,1
582074,621,621,624,624,615,624,622,624,624,622,622,0.04805,0.05552,0.00478,0.00477,0.046,0.00478,0.07959,0.0001,0.00355,0.08911,0,1
582076,966,966,968,968,969,968,966,968,968,968,966,0.02301,0.01269,0.00207,0.00104,0.00607,0.00207,0.03321,0.00103,0.00432,0.0488,0,1
582077,2151,2181,1732,1732,1723,1555,2021,1732,1732,1724,1704,0.09115,0.09676,0.00734,0.01234,0.05405,0.0122,0.25081,0.00519,0.04992,0.28013,0,1
582080,2126,2121,2251,2253,2251,2160,2127,2251,2241,2240,2127,0.09135,0.10461,0.006,0.00553,0.01949,0.00914,0.18621,0.00142,0.03124,0.25045,0,1
582190,856,886,886,881,881,914,859,881,881,881,881,0.01419,0.01197,0.00926,0.00236,0.01857,0.0047,0.0687,0.00245,0.00977,0.06141,0,1
582240,699,699,710,711,630,640,699,711,711,711,699,0.02813,0.02573,0.0001,0.0001,0.01294,0.0001,0.02693,0.0001,0.01013,0.04211,0,1
582300,996,981,1024,902,1025,1024,995,1024,1024,1025,995,0.10754,0.09632,0.01642,0.00934,0.04357,0.0093,0.29009,0.00483,0.05242,0.32396,0,1
582301,711,706,701,701,701,712,702,701,701,701,700,0.03089,0.03025,0.00431,0.00287,0.00742,0.01603,0.08841,0.0001,0.01146,0.09181,0,1
582362,421,421,421,465,421,465,421,465,465,421,421,0.02251,0.01663,0.0001,0.0001,0.01224,0.02243,0.08618,0.00196,0.0159,0.07036,0,1
582366,352,352,350,350,350,350,352,350,350,350,352,0.06291,0.02887,0.00572,0.00569,0.01966,0.01438,0.06416,0.0001,0.00973,0.10297,0,1
582371,408,411,411,410,410,410,411,410,410,410,410,0.01528,0.00192,0.0001,0.00246,0.00423,0.00246,0.11392,0.00244,0.00841,0.11589,0,1
582379,377,377,377,377,377,384,377,377,377,377,377,0.00797,0.01625,0.00529,0.0001,0.00262,0.0001,0.02238,0.0001,0.00268,0.03066,0,1
582380,422,418,432,432,432,432,419,432,432,432,419,0.03658,0.01316,0.00232,0.00463,0.00235,0.0001,0.03023,0.00231,0.00228,0.05759,0,1
582707,1085,1085,1066,1073,1055,1073,1085,1073,1073,1066,1066,0.00303,0.00636,0.00282,0.00093,0.0077,0.0001,0.01209,0.00093,0.00091,0.01075,0,1
582806,473,474,449,473,456,363,473,449,449,449,473,0.04128,0.03966,0.00226,0.00456,0.01923,0.00392,0.06235,0.00206,0.01504,0.08197,0,1
583033,467,467,467,467,467,469,467,467,467,467,467,0.00885,0.01293,0.00214,0.00214,0.0001,0.00214,0.02033,0.0001,0.00428,0.02685,0,1
583098,172,172,222,222,220,172,172,222,220,220,172,0.0081,0.0228,0.0001,0.00449,0.01231,0.0001,0.01274,0.0001,0.00643,0.02322,0,1
583159,380,329,386,388,253,343,380,386,383,380,380,0.00742,0.01868,0.0001,0.0001,0.0001,0.0001,0.012,0.0001,0.00518,0.0255,0,1
583165,425,429,409,409,433,429,429,409,434,434,429,0.02193,0.01741,0.0001,0.00247,0.0072,0.0001,0.04095,0.00248,0.01647,0.04146,0,1
583172,347,359,309,309,309,351,347,309,309,309,309,0.08954,0.08381,0.00984,0.00981,0.08252,0.01886,0.17714,0.00128,0.02129,0.18416,0,1
583181,267,267,267,267,267,281,267,267,267,267,267,0.0458,0.00053,0.01142,0.00762,0.00408,0.00795,0.0326,0.00354,0.00768,0.05577,0,1
583496,191,262,229,223,223,223,236,229,229,229,236,0.07721,0.11204,0.01382,0.0001,0.02044,0.0138,0.1113,0.0001,0.00311,0.2029,0,1
583813,318,318,320,320,258,320,318,320,320,318,318,0.02659,0.01638,0.00624,0.00312,0.01491,0.00311,0.13742,0.0001,0.01336,0.14441,0,1
583815,357,356,361,361,361,361,357,361,361,361,361,0.00565,0.00276,0.0001,0.0001,0.00333,0.0001,0.03477,0.00278,0.01066,0.02698,0,1
583817,316,316,317,315,315,316,316,315,316,316,316,0.00965,0.01615,0.0001,0.0001,0.0065,0.00318,0.04071,0.00327,0.00654,0.04704,0,1
583834,310,310,308,308,308,314,310,308,308,308,308,0.01826,0.03714,0.0001,0.02383,0.02169,0.00713,0.04637,0.0063,0.01267,0.04072,0,1
583853,320,320,315,315,315,315,320,315,315,315,315,0.01021,0.01844,0.00319,0.00955,0.01961,0.0001,0.05877,0.00317,0.00625,0.0576,0,1
583858,318,302,304,304,318,318,318,304,318,318,318,0.02645,0.03277,0.00338,0.00684,0.02143,0.01076,0.04991,0.00714,0.0068,0.06125,0,1
583887,676,484,675,675,658,676,676,675,675,675,675,0.00547,0.00836,0.0001,0.0001,0.01243,0.00148,0.02078,0.0001,0.00305,0.01672,0,1
584383,543,467,489,542,540,542,530,542,542,542,530,0.04026,0.03619,0.0001,0.00722,0.00981,0.0126,0.08271,0.0001,0.0061,0.10427,0,1
584385,562,555,460,520,519,493,555,520,520,520,520,0.05602,0.01034,0.11974,0.01182,0.05353,0.02721,0.39146,0.0001,0.03914,0.2886,0,1
584517,1185,1090,1162,1162,1162,1186,1185,1162,1162,1162,1185,0.00699,0.00542,0.0001,0.0001,0.0026,0.00344,0.01679,0.0001,0.00258,0.01776,0,1
584695,658,694,670,707,670,670,694,707,707,707,694,0.08447,0.06332,0.0031,0.00925,0.03725,0.01074,0.21259,0.00678,0.02293,0.25809,0,1
585058,249,246,325,339,325,325,247,325,325,325,247,0.04134,0.07764,0.0001,0.0031,0.01841,0.00267,0.19907,0.00674,0.01657,0.25029,0,1
585099,336,332,325,325,325,327,336,325,325,325,336,0.09098,0.04145,0.00322,0.00321,0.02573,0.03614,0.11739,0.0001,0.02908,0.14316,0,1
585103,368,369,352,353,354,354,368,353,354,354,368,0.05643,0.03295,0.0001,0.0001,0.00776,0.00287,0.09443,0.00286,0.01655,0.13144,0,1
585175,690,690,690,721,690,721,689,721,721,690,689,0.03589,0.02255,0.00148,0.00172,0.02446,0.00692,0.06554,0.0001,0.01068,0.07697,0,1
585524,450,450,450,450,450,450,450,450,450,450,450,0.00554,0.03139,0.0001,0.00223,0.00665,0.00224,0.04021,0.00223,0.00236,0.06477,0,1
585576,738,739,739,739,739,739,739,739,739,739,739,0.01529,0.02467,0.0001,0.00275,0.00639,0.00412,0.03074,0.0001,0.00196,0.04901,0,1
585581,791,785,785,785,785,785,786,785,785,785,786,0.03063,0.02318,0.00128,0.00258,0.01334,0.00259,0.04369,0.00258,0.01294,0.05622,0,1
585787,1053,1053,1052,1052,1052,1053,1053,1052,1052,1052,1053,0.01783,0.01574,0.0019,0.00286,0.0045,0.001,0.04491,0.0009,0.00803,0.05096,0,1
585788,977,989,1012,1012,1012,1014,989,1012,1012,1012,989,0.06132,0.07783,0.00279,0.00518,0.01949,0.01483,0.0964,0.00352,0.01998,0.13942,0,1
586065,673,673,675,675,662,675,673,675,675,675,673,0.01083,0.00413,0.00448,0.00149,0.00456,0.00446,0.0312,0.0001,0.0001,0.03747,0,1
586130,865,864,865,865,865,870,865,865,865,865,865,0.01525,0.01191,0.00235,0.00114,0.00725,0.00705,0.0236,0.00117,0.0081,0.02369,0,1
587034,1200,1198,1190,1190,1190,1275,1199,1190,1190,1190,1199,0.01186,0.01194,0.00085,0.00169,0.00338,0.00085,0.02279,0.00085,0.00258,0.02961,0,1
588208,198,198,204,205,205,205,198,205,205,205,198,0.00276,0.04591,0.00502,0.00502,0.03847,0.01009,0.12661,0.0001,0.01487,0.13404,0,1
588567,739,739,714,736,727,733,739,736,736,736,736,0.01081,0.01768,0.00725,0.0001,0.02517,0.00076,0.02226,0.00471,0.00675,0.01476,0,1
588698,471,471,423,472,423,472,471,472,472,472,471,0.06154,0.06345,0.0001,0.00928,0.00642,0.00142,0.10698,0.0001,0.01106,0.15009,0,1
589869,616,617,625,625,625,625,616,625,625,625,616,0.06593,0.10722,0.0048,0.00641,0.02589,0.0031,0.10536,0.00169,0.01698,0.18669,0,1
589899,262,262,252,252,252,252,262,252,252,252,262,0.0511,0.09211,0.00396,0.00395,0.01898,0.01195,0.07769,0.0001,0.01757,0.14027,0,1
597198,418,417,415,415,415,415,417,415,415,415,415,0.01957,0.0001,0.0086,0.00373,0.01005,0.01874,0.06721,0.00253,0.0059,0.06213,0,1
597460,1003,1002,1001,1001,1001,1002,1003,1001,1001,1001,1003,0.02093,0.07666,0.00101,0.00812,0.0181,0.01854,0.03078,0.0001,0.00804,0.08087,0,1
597595,234,234,228,228,227,251,234,228,228,228,234,0.11351,0.06989,0.0001,0.00873,0.00524,0.00416,0.10571,0.00905,0.01727,0.18417,0,1
597890,523,523,524,524,503,524,523,524,524,524,524,0.02341,0.00843,0.00574,0.00191,0.03092,0.00192,0.04497,0.0001,0.00736,0.03745,0,1
597891,532,529,526,532,532,532,532,532,532,532,532,0.01579,0.0458,0.00979,0.0001,0.0001,0.0001,0.03347,0.00191,0.00961,0.05797,0,1
598766,500,417,522,522,522,458,500,522,522,522,500,0.02353,0.05331,0.0053,0.00458,0.01245,0.00714,0.04647,0.00593,0.02748,0.06106,0,1
600536,328,328,328,328,328,326,328,328,328,328,328,0.05931,0.05597,0.0001,0.00312,0.01229,0.01278,0.06593,0.00307,0.00995,0.10251,0,1
600537,333,333,333,333,333,341,333,333,333,333,333,0.03821,0.08352,0.00298,0.0001,0.0738,0.01518,0.05512,0.0001,0.03089,0.06484,0,1
601126,366,367,382,385,382,385,367,385,385,385,367,0.03993,0.08508,0.00786,0.00259,0.02381,0.0078,0.0348,0.0001,0.01418,0.09607,0,1
601278,478,478,497,484,497,497,478,497,497,497,478,0.03582,0.05188,0.0042,0.00434,0.02595,0.01297,0.17038,0.00174,0.01565,0.19364,0,1
601740,363,359,360,360,360,360,359,360,360,360,359,0.03652,0.03189,0.003,0.01379,0.01129,0.00555,0.09638,0.00867,0.01424,0.09619,0,1
601741,502,501,498,498,502,498,501,498,498,502,501,0.05087,0.0278,0.00601,0.00402,0.0355,0.00374,0.13482,0.00234,0.00838,0.15019,0,1
602803,912,910,887,887,887,887,912,887,887,887,912,0.01858,0.08062,0.00113,0.0001,0.00324,0.00568,0.01905,0.00113,0.00358,0.09041,0,1
602806,804,825,815,815,687,815,821,815,815,815,821,0.08161,0.0134,0.00626,0.00125,0.05862,0.00845,0.09524,0.00666,0.01929,0.11823,0,1
602809,822,858,891,891,869,891,821,891,891,877,812,0.05073,0.04694,0.0116,0.00927,0.04614,0.01044,0.19128,0.00571,0.02935,0.19535,0,1
602812,540,541,591,592,593,592,541,592,592,593,541,0.10683,0.08309,0.0103,0.00685,0.03066,0.01501,0.17371,0.0043,0.02238,0.24315,0,1
603109,654,568,658,657,657,658,656,657,657,657,657,0.03311,0.026,0.0001,0.0001,0.00603,0.03614,0.07213,0.00139,0.01127,0.05782,0,1
603113,1241,1226,1267,1202,1267,1205,1266,1232,1232,1267,1266,0.00797,0.00319,0.00167,0.00167,0.00123,0.0001,0.01606,0.00083,0.00382,0.01771,0,1
603150,820,820,849,849,849,817,820,849,849,849,820,0.01361,0.0036,0.00118,0.00355,0.00176,0.00246,0.00459,0.0001,0.00178,0.01287,0,1
603188,1306,1309,1298,1298,1298,1299,1306,1298,1298,1298,1306,0.01329,0.01866,0.0001,0.00311,0.01044,0.00311,0.03902,0.0001,0.01103,0.04354,0,1
603191,561,562,559,559,559,559,562,559,559,559,562,0.02193,0.01164,0.0001,0.0001,0.00789,0.00364,0.02114,0.0001,0.00514,0.03429,0,1
603195,815,815,815,815,815,570,815,815,815,815,815,0.02074,0.0133,0.00246,0.00123,0.00456,0.00521,0.01692,0.0001,0.00658,0.02588,0,1
603200,1246,1262,1233,1233,1214,1254,1262,1233,1250,1255,1262,0.01781,0.01264,0.00491,0.00167,0.01263,0.00737,0.02925,0.00081,0.00564,0.03406,0,1
603201,671,688,674,674,664,691,688,674,691,691,691,0.0229,0.00925,0.00297,0.0001,0.03727,0.00334,0.03769,0.00148,0.00746,0.02332,0,1
603202,965,837,963,963,962,843,963,963,963,963,963,0.02768,0.01228,0.0001,0.00105,0.01229,0.0001,0.04068,0.00226,0.00462,0.05606,0,1
603204,1134,1135,1155,1155,1155,1140,1135,1155,1155,1155,1135,0.01305,0.0099,0.00086,0.00434,0.00859,0.00266,0.03119,0.00182,0.00547,0.03261,0,1
603208,815,827,794,817,819,819,827,817,817,819,827,0.02376,0.04967,0.00641,0.0001,0.00472,0.00124,0.02125,0.0001,0.01043,0.05408,0,1
603217,444,446,446,446,446,446,446,446,446,446,446,0.03658,0.0239,0.00229,0.0001,0.00208,0.00459,0.03629,0.0001,0.00715,0.06113,0,1
603220,336,336,336,336,343,336,336,336,336,336,336,0.02347,0.02917,0.00597,0.00297,0.02102,0.01203,0.05333,0.0001,0.00997,0.0605,0,1
603227,1050,1050,1050,1051,1052,1051,1050,1051,1051,1052,1050,0.01822,0.01654,0.00288,0.00289,0.01547,0.00288,0.02226,0.00094,0.00423,0.02501,0,1
603230,1114,1118,1120,1120,1107,1178,1118,1120,1120,1120,1118,0.01341,0.02007,0.00271,0.0009,0.01593,0.0036,0.0383,0.0001,0.00382,0.04244,0,1
603658,620,718,652,620,620,631,620,620,620,620,620,0.00248,0.0057,0.0001,0.00162,0.00481,0.00843,0.01182,0.00819,0.00325,0.00446,0,1
603771,1861,1861,1859,1892,1859,1754,1861,1859,1859,1859,1861,0.01471,0.01486,0.00216,0.00162,0.00587,0.00402,0.01825,0.00054,0.00282,0.02628,0,1
603772,1792,1791,1792,1785,1778,1745,1792,1785,1785,1785,1792,0.00866,0.01286,0.00056,0.00056,0.00213,0.00154,0.01276,0.00075,0.00185,0.02222,0,1
603937,511,504,523,510,522,510,511,523,523,523,511,0.04243,0.02755,0.00459,0.00397,0.01978,0.00186,0.07332,0.00244,0.01127,0.09597,0,1
603985,245,245,245,245,245,285,245,245,245,245,245,0.00839,0.00418,0.0001,0.0001,0.01031,0.0001,0.02955,0.0041,0.01055,0.02328,0,1
604080,266,266,267,267,266,267,266,267,266,266,266,0.04101,0.0505,0.00384,0.0001,0.02967,0.01605,0.11761,0.00352,0.01078,0.13844,0,1
604209,649,649,648,648,648,648,649,648,648,648,649,0.01456,0.01562,0.0001,0.00156,0.00495,0.00469,0.03336,0.0001,0.0063,0.03799,0,1
604251,553,557,531,531,544,573,558,531,575,575,558,0.11105,0.1518,0.0139,0.00195,0.05027,0.01299,0.33279,0.00524,0.02978,0.43432,0,1
604401,3166,2335,3174,3174,3135,3574,3166,3174,3174,3174,3174,0.03781,0.04086,0.00221,0.00127,0.00929,0.09714,0.10106,0.00136,0.01502,0.02977,0,1
604469,754,535,754,754,754,754,752,754,754,748,752,0.05169,0.02921,0.0027,0.00403,0.00948,0.00951,0.09686,0.00134,0.00793,0.13111,0,1
604470,753,809,758,759,811,759,809,759,759,811,809,0.04874,0.02385,0.00669,0.0001,0.00633,0.00132,0.07362,0.00267,0.00834,0.10467,0,1
604544,425,449,412,413,413,413,425,413,413,413,413,0.00905,0.00283,0.00494,0.00488,0.0182,0.00791,0.0913,0.00443,0.00938,0.0816,0,1
604656,1227,1227,1240,1232,973,1259,1227,1232,1232,1232,1227,0.00396,0.00775,0.00246,0.00082,0.00105,0.00166,0.01543,0.00079,0.0001,0.01994,0,1
604657,929,928,852,911,849,924,929,917,917,917,915,0.03529,0.03631,0.00367,0.0051,0.0302,0.01126,0.08334,0.00494,0.01172,0.08945,0,1
604852,475,400,475,475,475,476,475,475,475,475,475,0.01941,0.02096,0.0001,0.00209,0.01191,0.00209,0.03242,0.0001,0.00288,0.04147,0,1
604867,451,452,451,451,451,451,451,451,451,451,451,0.00314,0.02011,0.0001,0.00445,0.00683,0.0001,0.0352,0.00222,0.00435,0.04429,0,1
604891,446,382,446,446,446,446,446,446,446,446,446,0.03215,0.04597,0.00438,0.00257,0.02029,0.00906,0.06646,0.00203,0.01246,0.09092,0,1
605210,244,245,248,248,248,248,245,248,248,248,245,0.09244,0.03279,0.0001,0.00814,0.02344,0.0001,0.10657,0.00404,0.02623,0.16061,0,1
605289,204,240,232,233,232,233,224,233,233,232,224,0.07794,0.11831,0.00442,0.00439,0.01611,0.00442,0.09272,0.0001,0.0252,0.18141,0,1
605364,570,603,603,603,603,603,603,603,603,603,603,0.06887,0.04615,0.00322,0.00177,0.00566,0.00684,0.07901,0.0016,0.02141,0.11962,0,1
605375,315,315,316,316,316,316,315,316,316,316,316,0.02635,0.017,0.0001,0.00652,0.00523,0.06435,0.08098,0.01099,0.0102,0.03277,0,1
605499,1673,1551,1641,1722,1695,1722,1662,1722,1722,1657,1662,0.12026,0.12058,0.0177,0.00555,0.05418,0.01308,0.22797,0.00502,0.01993,0.29437,0,1
605866,185,188,185,185,185,185,185,185,185,185,185,0.10643,0.08622,0.0001,0.00544,0.0408,0.00544,0.10018,0.00539,0.01084,0.16581,0,1
606792,669,669,669,724,724,609,669,669,669,669,669,0.01397,0.0321,0.0001,0.0001,0.006,0.00165,0.00844,0.00149,0.00149,0.03454,0,1
606822,249,249,243,256,255,363,249,256,255,255,249,0.00895,0.05496,0.00424,0.00792,0.01347,0.00806,0.12916,0.0041,0.04077,0.13133,0,1
607280,489,489,490,490,490,490,489,490,490,490,489,0.01915,0.02979,0.00205,0.00828,0.01841,0.00411,0.04957,0.00207,0.00452,0.06094,0,1
611370,267,267,333,333,333,333,267,333,333,333,333,0.00828,0.00766,0.00535,0.00378,0.02856,0.03902,0.08737,0.0001,0.03432,0.02231,0,1
611407,247,247,248,248,248,248,247,248,248,248,247,0.01237,0.01242,0.00403,0.0001,0.00812,0.0001,0.01661,0.0001,0.00802,0.01698,0,1
611419,211,211,211,211,211,212,211,211,211,211,211,0.0001,0.01455,0.0001,0.0001,0.0001,0.01938,0.01695,0.0001,0.00477,0.00736,0,1
611424,214,212,211,212,212,213,214,212,212,212,212,0.04743,0.06263,0.0001,0.01462,0.03516,0.01617,0.11973,0.00833,0.03895,0.12045,0,1
612513,416,416,410,410,409,410,416,410,410,410,416,0.06122,0.03505,0.0001,0.0001,0.03206,0.00494,0.03245,0.0001,0.00429,0.06161,0,1
612516,383,383,383,383,368,383,383,383,383,383,383,0.03372,0.03598,0.01063,0.00797,0.06152,0.00797,0.06701,0.00263,0.02117,0.04147,0,1
613027,259,261,261,261,261,261,259,261,261,261,259,0.00794,0.07053,0.0001,0.0001,0.01512,0.00385,0.03019,0.00385,0.01644,0.08042,0,1
613058,334,334,331,331,331,331,334,331,331,331,334,0.03123,0.02905,0.00302,0.0001,0.02188,0.0001,0.07317,0.0001,0.00262,0.08252,0,1
613086,334,334,336,336,335,319,334,336,336,336,334,0.01508,0.02347,0.0001,0.0001,0.01307,0.00318,0.03966,0.0001,0.01838,0.04157,0,1
613094,316,316,316,316,316,324,316,316,316,316,316,0.05183,0.04778,0.0001,0.0001,0.01252,0.00324,0.03428,0.00321,0.00374,0.07359,0,1
613095,323,325,325,325,310,325,325,325,325,325,325,0.05119,0.04334,0.00307,0.00305,0.01651,0.01068,0.0898,0.00776,0.00344,0.12448,0,1
613097,305,306,260,310,310,310,306,310,310,310,306,0.09891,0.05617,0.00772,0.00655,0.02059,0.00989,0.09874,0.0001,0.02305,0.16471,0,1
613119,317,312,329,311,331,331,312,329,331,331,312,0.04625,0.03035,0.00456,0.00968,0.01824,0.00601,0.06456,0.00456,0.0001,0.09257,0,1
613120,343,344,343,343,343,343,343,343,343,343,343,0.02055,0.01168,0.00292,0.00292,0.01486,0.00583,0.06136,0.00311,0.01167,0.0642,0,1
613134,300,300,300,300,300,304,300,300,300,300,300,0.04131,0.03671,0.00998,0.00664,0.0236,0.00332,0.07984,0.0001,0.01084,0.09755,0,1
613220,292,288,292,292,292,292,292,292,292,292,292,0.05742,0.08975,0.0001,0.0034,0.01673,0.00603,0.06837,0.00777,0.0154,0.13155,0,1
613269,381,381,387,387,387,387,381,387,387,387,381,0.12789,0.08698,0.00521,0.00261,0.04856,0.00521,0.20655,0.0001,0.02899,0.28588,0,1
616443,771,772,775,775,775,775,772,775,775,775,772,0.03274,0.01343,0.0001,0.00131,0.00751,0.01466,0.04351,0.00127,0.00853,0.05306,0,1
616445,972,584,951,951,972,951,972,951,951,972,972,0.0001,0.01505,0.00105,0.00317,0.00342,0.00107,0.02311,0.0001,0.0084,0.0266,0,1
616447,713,711,707,707,568,527,711,707,702,702,711,0.02397,0.01298,0.0015,0.00284,0.01259,0.0001,0.04394,0.00339,0.00385,0.05532,0,1
617030,377,377,379,408,379,380,377,379,380,379,379,0.01037,0.03854,0.00266,0.07109,0.01309,0.0001,0.0619,0.00267,0.01136,0.01531,0,1
617571,805,766,694,805,805,807,805,805,805,805,805,0.05452,0.05171,0.00806,0.005,0.02335,0.07696,0.09754,0.00215,0.02025,0.05485,0,1
617959,2014,2013,2015,2015,2015,2015,2014,2015,2015,2015,2014,0.01454,0.03001,0.00485,0.00605,0.00635,0.00232,0.04401,0.00147,0.01143,0.05506,0,1
618016,489,489,456,456,456,368,489,456,456,456,456,0.00357,0.0131,0.00445,0.00448,0.00315,0.0001,0.02426,0.00225,0.00586,0.02477,0,1
618540,390,390,392,392,392,395,390,392,392,392,390,0.05271,0.02521,0.00256,0.00255,0.00844,0.00256,0.07706,0.0001,0.00965,0.11756,0,1
618830,492,492,495,495,495,495,492,495,495,495,492,0.03141,0.01317,0.00405,0.00404,0.00534,0.00405,0.06612,0.0001,0.0048,0.08868,0,1
618841,503,503,504,504,504,504,503,504,504,504,503,0.01251,0.01379,0.002,0.00593,0.01155,0.002,0.03517,0.00198,0.00302,0.0374,0,1
619640,535,535,592,543,545,543,536,543,543,543,536,0.02955,0.11066,0.00368,0.00738,0.02552,0.00599,0.08164,0.00139,0.01254,0.16678,0,1
621956,309,309,313,313,313,313,309,313,313,313,309,0.02727,0.03618,0.00317,0.01298,0.012,0.0001,0.06168,0.00323,0.00814,0.0735,0,1
621997,568,568,568,568,568,570,568,568,568,568,568,0.04185,0.03268,0.00882,0.00218,0.0264,0.01071,0.08693,0.00329,0.0102,0.10238,0,1
621999,563,563,564,564,564,564,563,564,564,564,563,0.02473,0.044,0.0001,0.00178,0.03941,0.00893,0.07529,0.00176,0.00883,0.07989,0,1
622318,518,518,522,522,522,522,518,522,522,522,518,0.02031,0.05787,0.0019,0.00381,0.01343,0.0001,0.04524,0.0001,0.00391,0.08968,0,1
623822,2113,2152,2116,2116,2054,2252,2116,2116,2117,2117,2116,0.03068,0.03537,0.0037,0.00554,0.04154,0.02107,0.08911,0.00366,0.0154,0.08295,0,1
623824,796,791,793,793,793,793,793,793,793,793,793,0.00843,0.02116,0.00127,0.00254,0.00746,0.00385,0.02275,0.0001,0.00282,0.03644,0,1
623883,510,510,523,523,523,523,510,523,523,523,510,0.0393,0.06907,0.00585,0.0001,0.01721,0.00585,0.15688,0.00194,0.00874,0.20874,0,1
624032,567,610,568,568,568,568,567,568,568,568,567,0.00428,0.01563,0.0001,0.00177,0.0053,0.0001,0.00927,0.00177,0.00178,0.01959,0,1
624036,239,238,245,245,245,243,239,245,245,245,239,0.09545,0.01923,0.01682,0.01665,0.02704,0.01233,0.13835,0.0039,0.05057,0.1625,0,1
624229,326,309,272,325,272,325,326,325,325,325,325,0.0125,0.01632,0.00367,0.00022,0.00589,0.0001,0.02002,0.00287,0.00754,0.02227,0,1
