,OMA_group,aln_len,total_gap_count,msa_gap_count,asr_gap_count,min_gap_count,spc_wmin_gap_count,max_gap_count,spc_wmax_gap_count,gap_ratio,num_gappy_sites,avg_gap_len,median_gap_len,mode_gap_len,min_gap_len,spc_wmin_gap_len,max_gap_len,spc_wmax_gap_len,num_ins,num_del,indel_ratio,is_gappy,mu,lambda,loglikelihood,intensity,expected_len,tree_len
606,580509,253,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,90,155,1.7222222222222223,0,1e-06,1e-06,-2456.29,1.0,0.0,0.07756
607,580511,409,203,133,70,9,Rattus,35,Pan,0.0451211380306734,56,9.227272727272728,10.0,10,4,Mus,25,Pan,56,63,1.125,1,9.69412,1248.82,-4595.87,128.8224202,12106.2109384,0.05036
608,580513,368,48,48,0,0,Mus,48,Macaca,0.0118577075098814,48,48.0,48.0,48,0,Mus,48,Macaca,48,48,1.0,1,1.6593,521.249,-2468.2,314.1378895,864.9084657,0.10401
609,580516,352,26,26,0,0,Mus,26,Macaca,0.0067148760330578,26,26.0,26.0,26,0,Mus,26,Macaca,26,26,1.0,1,5.05496,1356.25,-1822.55,268.3008372,6855.7895,0.02064
610,583858,318,58,44,14,0,Mus,16,Rattus,0.0165809033733562,16,14.5,14.0,14,0,Mus,16,Rattus,16,30,1.875,1,0.974816,254.832,-3013.0,261.4154876,248.4143109,0.22673
611,583887,683,293,254,39,7,Mus,199,Rattus,0.0389990682816451,222,9.766666666666667,1.0,1,1,Mus,191,Rattus,222,215,0.9684684684684683,1,2.96394,1399.18,-5181.63,472.0675857,4147.0855692,0.06859
612,584518,1188,721,361,360,36,Rattus,73,Homo,0.0551729415365779,73,60.083333333333336,72.0,72,1,Homo,72,Mus,73,1,0.0136986301369863,1,21.3851,1518.06,-15518.9,70.9868086,32463.864906,0.03969
613,584738,696,413,259,154,8,Rattus,76,Gorilla,0.053944618599791,111,11.16216216216216,2.0,2,1,Mus,54,Pan,111,105,0.945945945945946,1,4.3869,1476.86,-6310.92,336.6523057,6478.837134,0.0975
614,584993,326,47,26,21,3,Mus,5,Pan,0.013106525376464,8,2.611111111111111,3.0,4,1,Pan,4,Pan,8,5,0.625,1,0.0559212,17.6849,-2333.24,316.2467901,0.9889608,0.52524
615,993459,1126,691,488,203,39,Rattus,280,Pan,0.0557887937994509,316,5.080882352941177,1.0,1,1,Mus,269,Pan,316,285,0.9018987341772152,1,0.375384,340.879,-11742.2,908.0807919,127.9605225,0.67074
616,993462,187,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,316,285,0.9018987341772152,0,1e-06,1e-06,-2129.87,1.0,0.0,0.36503
617,988337,690,471,291,180,21,Macaca,116,Rattus,0.0620553359683794,162,4.443396226415095,4.0,1,1,Mus,60,Rattus,162,111,0.6851851851851852,1,0.244329,142.979,-6168.4,585.1904604,34.9339161,0.75537
618,988422,1892,710,438,272,48,Pan,146,Gorilla,0.0341149336921007,224,4.127906976744186,1.0,1,1,Mus,58,Gorilla,224,166,0.7410714285714286,1,0.362889,576.022,-18760.6,1587.3228453,209.0320476,0.54485
619,602803,928,353,198,155,16,Mus,41,Pan,0.0345807210031347,59,6.537037037037037,2.0,1,1,Mus,26,Pan,59,43,0.7288135593220338,1,0.755363,601.009,-7531.12,795.6558635,453.9799613,0.22352
620,602806,880,832,519,313,55,Rattus,193,Macaca,0.0859504132231405,265,9.674418604651162,3.0,1,1,Mus,69,Macaca,265,206,0.7773584905660378,1,1.00237,636.467,-8131.81,634.9621397,637.9754268,0.40901
621,602809,940,826,418,408,49,Pan,128,root,0.0798839458413926,138,7.9423076923076925,2.0,1,1,Mus,48,Mus,138,10,0.072463768115942,1,0.428606,324.108,-8274.4,756.1910006,138.9146334,0.59681
622,942497,217,135,90,45,9,Mus,27,Rattus,0.0565563468789275,36,10.384615384615383,9.0,9,9,Mus,18,Rattus,36,45,1.25,1,6.23291,917.994,-1653.07,147.2817673,5721.7739825,0.08588
623,942498,221,177,107,70,14,Mus,34,Rattus,0.0728095433977786,34,14.75,14.0,14,2,Rattus,32,Rattus,34,37,1.088235294117647,1,34.0871,1473.45,-1885.86,43.2260298,50225.637495,0.00616
624,942500,241,547,294,253,23,Homo,62,Rattus,0.2063372312334968,82,19.535714285714285,12.0,2,1,Pan,48,Mus,82,41,0.5,1,67.6861,1574.98,-2936.13,23.2688839,106604.253778,0.03171
625,1009206,416,107,57,50,7,Gorilla,10,Mus,0.0233828671328671,17,4.863636363636363,5.0,5,2,Gorilla,5,Mus,17,7,0.4117647058823529,1,0.31229,119.583,-3116.35,382.9229242,37.3445751,0.27636
626,1009215,1551,947,515,432,64,Pan,114,Mus,0.0555067112127073,155,14.134328358208956,9.0,27,1,Mus,27,Mus,155,83,0.535483870967742,1,15.9676,1770.64,-17721.2,110.8895513,28272.871264,0.05625
627,813762,605,572,310,262,41,Macaca,60,Rattus,0.0859504132231405,101,12.170212765957446,10.0,1,1,Mus,23,Mus,101,48,0.4752475247524752,1,0.751677,351.777,-5165.49,467.9895753,264.42268,0.40732
628,813766,2030,1386,761,625,98,Gorilla,154,Pan,0.0620689655172413,193,26.150943396226417,24.0,8,8,Mus,71,Pan,193,136,0.7046632124352331,1,4.55664,1433.37,-23197.6,314.5673128,6531.3510768,0.09173
629,813774,359,107,98,9,0,Mus,89,Pan,0.0270954672068878,89,13.375,3.0,3,0,Mus,86,Pan,89,89,1.0,1,0.611373,188.634,-2910.98,308.5415941,115.3257345,0.27389
630,808808,606,107,60,47,4,Mus,13,Pan,0.016051605160516,17,5.631578947368421,2.0,1,1,Mus,13,Pan,17,13,0.7647058823529411,1,0.0652153,38.3115,-4697.63,587.4618379,2.498496,0.46768
631,808811,449,307,157,150,14,Rattus,37,Gorilla,0.0621583316460822,37,13.954545454545457,14.0,16,7,Pan,16,Mus,37,7,0.1891891891891892,1,26.1586,1585.25,-4793.54,60.6014848,41467.92065,0.0197
632,808813,422,1,1,0,0,Rattus,1,Mus,0.0002154243860404,1,1.0,1.0,1,0,Rattus,1,Mus,1,1,1.0,1,0.0743371,30.9047,-2844.16,415.7372295,2.2973658,0.18306
633,801411,257,8,4,4,0,Pan,2,Mus,0.0028298549699327,2,2.0,2.0,2,0,Pan,2,Mus,2,0,0.0,1,0.0655613,16.4728,-1938.37,251.257983,1.0799782,0.32081
634,801427,864,444,247,197,7,Rattus,82,Macaca,0.0467171717171717,90,15.857142857142858,1.0,1,1,Mus,43,Macaca,90,50,0.5555555555555556,1,0.742479,570.018,-6985.13,767.7227235,423.2263946,0.16988
635,801437,1011,118,86,32,6,Mus,50,Macaca,0.0106105566046218,61,2.8780487804878048,2.0,1,1,Rattus,44,Macaca,61,54,0.8852459016393442,1,0.251819,234.833,-8658.79,932.5467896,59.1354112,0.33348
636,664962,1104,675,417,258,11,Pan,171,Rattus,0.0555830039525691,270,9.246575342465754,2.0,1,1,Mus,57,Rattus,270,159,0.5888888888888889,1,0.174947,165.019,-10071.5,943.2513847,28.869579,1.00746
637,664965,995,98,69,29,1,Pan,40,Gorilla,0.0089538602101416,45,3.2666666666666666,1.0,1,1,Mus,40,Gorilla,45,40,0.8888888888888888,1,0.053423,50.2666,-9050.77,940.9168336,2.6853926,1.07418
638,664966,1090,523,303,220,28,Homo,85,Gorilla,0.0436196830692243,142,5.747252747252747,3.0,1,1,Mus,57,Gorilla,142,83,0.5845070422535211,1,0.0950732,91.7458,-11036.4,965.001704,8.7225668,1.39661
639,664967,711,382,244,138,6,V7,56,Homo,0.0488428589694412,92,6.821428571428571,2.0,1,1,Mus,49,Pan,92,106,1.1521739130434785,1,0.489305,262.93,-7702.22,537.3540021,128.6529637,0.7246
640,1024270,675,100,54,46,6,Homo,13,Mus,0.0134680134680134,19,3.4482758620689653,2.0,2,1,Mus,8,Pan,19,8,0.4210526315789473,1,0.518764,302.813,-6356.63,583.7201502,157.0884831,0.30612
641,1024273,1430,161,147,14,2,Pan,134,Rattus,0.0102352193261284,136,6.708333333333333,1.0,1,1,Mus,132,Rattus,136,133,0.9779411764705882,1,1.05074,1248.53,-14105.3,1188.2387651,1311.8804122,0.10069
642,1024296,336,54,37,17,1,Rattus,19,Gorilla,0.0146103896103896,23,3.375,3.0,3,1,Mus,19,Gorilla,23,20,0.8695652173913043,1,0.21165,65.684,-2837.06,310.3425467,13.9020186,0.38721
643,1040776,239,21,21,0,0,Mus,7,Rattus,0.00798782807151,7,7.0,7.0,7,0,Mus,7,Rattus,7,21,3.0,1,2.1163,420.033,-1768.07,198.4751689,888.9158379,0.09674
644,1040777,227,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,7,21,3.0,0,1e-06,1e-06,-2288.13,1.0,0.0,0.11075
645,972069,657,254,139,115,20,Macaca,31,Pan,0.0351459803514598,47,6.047619047619048,3.0,2,2,Mus,19,Pan,47,24,0.5106382978723404,1,1.37491,660.74,-6453.25,480.5696373,908.4580334,0.2846
646,972087,88,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,47,24,0.5106382978723404,0,1e-06,1e-06,-752.839,1.0,0.0,0.13758
647,972096,247,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,47,24,0.5106382978723404,0,1e-06,1e-06,-2094.1,1.0,0.0,0.01701
648,972101,398,124,124,0,0,Mus,94,Rattus,0.0283234353586112,94,41.333333333333336,28.0,94,0,Mus,94,Rattus,94,124,1.319148936170213,1,1.17881,352.462,-3545.51,298.9981422,415.4857302,0.29351
649,972102,443,767,432,335,31,Rattus,98,Pan,0.1573979068335727,133,34.86363636363637,31.0,31,31,Mus,71,Gorilla,133,97,0.7293233082706767,1,2.37925,695.565,-4000.69,292.3463276,1654.9230263,0.24883
650,817299,606,181,181,0,0,Mus,181,Rattus,0.0271527152715271,181,181.0,181.0,181,0,Mus,181,Rattus,181,181,1.0,1,2.82239,1197.35,-3918.5,424.2326539,3379.3886665,0.0401
651,817306,1859,182,122,60,10,Pan,41,Mus,0.0089001907183725,51,3.7142857142857135,1.0,1,1,Mus,26,Mus,51,62,1.2156862745098038,1,0.584728,1004.98,-17396.9,1718.7136583,587.6399454,0.13729
652,817360,493,1,1,0,0,Rattus,1,Mus,0.0001843997787202,1,1.0,1.0,1,0,Rattus,1,Mus,1,1,1.0,1,0.00425051,2.09235,-3796.69,492.258576,0.0088936,0.14798
653,812603,725,345,194,151,13,Mus,60,Macaca,0.0432601880877742,77,5.073529411764706,4.0,2,1,Mus,35,Macaca,77,43,0.5584415584415584,1,1.3896,792.371,-6134.29,570.2151698,1101.0787416,0.20365
654,812606,2832,7598,4067,3531,432,Homo,988,root,0.2439008731381612,1224,19.235443037974683,5.0,1,1,Mus,479,Mus,1224,536,0.4379084967320261,1,0.493113,855.583,-28431.8,1735.0647823,421.8990999,1.4969
655,812639,611,138,74,64,10,Pan,17,Mus,0.0205326588305311,27,9.2,10.0,10,7,Mus,10,Mus,27,10,0.3703703703703703,1,0.787895,424.61,-4504.72,538.9169877,334.548096,0.17285
656,1019004,582,364,192,172,20,Rattus,42,Pan,0.056857232114964,43,9.578947368421051,4.0,1,1,Mus,19,Mus,43,20,0.4651162790697674,1,0.488183,227.243,-5135.57,465.4873275,110.9361695,0.54366
657,1019007,1757,929,663,266,52,Homo,365,Pan,0.0480674703782273,451,13.084507042253522,2.0,1,1,Mus,252,Pan,451,397,0.8802660753880266,1,0.777375,1080.48,-17860.2,1389.9083454,839.93814,0.33498
658,1019052,589,488,289,199,33,Gorilla,89,Mus,0.0753202654730668,89,11.61904761904762,2.0,2,1,Pan,45,Mus,89,90,1.0112359550561798,1,6.906,1674.81,-5846.11,242.5152042,11566.23786,0.12225
659,955522,600,130,69,61,1,Macaca,26,Mus,0.0196969696969696,33,2.765957446808511,1.0,1,1,Mus,10,Mus,33,8,0.2424242424242424,1,0.0684168,38.7211,-5289.41,565.9589458,2.6491738,0.87354
660,955525,2636,912,553,359,71,V5,150,Gorilla,0.0314526141536763,242,17.53846153846154,15.5,25,1,Pan,42,Mus,242,194,0.8016528925619835,1,1.16526,1423.17,-26568.6,1221.3325781,1658.3630742,0.0921
661,1028597,1202,751,401,350,59,Pan,70,Mus,0.0567992739373771,114,11.92063492063492,13.0,21,1,Mus,28,Pan,114,51,0.4473684210526316,1,3.66515,1504.33,-13831.3,410.4415917,5513.5950995,0.13337
662,1028598,1125,124,71,53,1,Pan,25,Mus,0.010020202020202,27,5.166666666666667,1.0,1,1,Mus,20,Mus,27,18,0.6666666666666666,1,0.455302,459.867,-11409.9,1010.0263122,209.3783648,0.25458
663,1028600,1161,77,39,38,2,Macaca,8,Mus,0.0060292850990525,9,2.851851851851852,1.0,1,1,Mus,6,Mus,9,1,0.1111111111111111,1,1.02115,1088.12,-8427.86,1065.5829212,1111.133738,0.06807
664,983717,595,14,7,7,0,Gorilla,2,Mus,0.002139037433155,2,1.0,1.0,1,0,Gorilla,1,Mus,2,0,0.0,1,0.0226383,13.4212,-4513.07,592.8537037,0.3038332,0.11595
665,983965,410,473,253,220,31,Pan,46,Gorilla,0.1048780487804878,77,22.52380952380953,31.0,13,13,Mus,33,Gorilla,77,33,0.4285714285714285,1,5.22215,1101.29,-4381.81,210.8882357,5751.1015735,0.20027
666,815037,832,391,207,184,18,Homo,49,Macaca,0.042722902097902,65,11.17142857142857,8.0,15,1,Mus,31,Mus,65,23,0.3538461538461538,1,1.075,717.019,-7662.56,666.9944186,770.795425,0.23902
667,815051,273,4,2,2,0,Pan,1,Mus,0.0013320013320013,1,1.0,1.0,1,0,Pan,1,Mus,1,0,0.0,1,0.0185437,5.04767,-1421.65,272.204037,0.0936025,0.04954
668,815055,912,29,24,5,0,Mus,20,Gorilla,0.0028907496012759,20,2.636363636363636,1.0,1,0,Mus,19,Gorilla,20,19,0.95,1,1.66394,1289.99,-5905.4,775.2623292,2146.4659606,0.01944
669,996366,418,26,20,6,0,Pan,16,Rattus,0.0056546324488908,17,5.2,3.0,3,0,Pan,16,Rattus,17,14,0.8235294117647058,1,0.074334,29.801,-3851.79,400.9067183,2.2152275,0.55844
670,996371,171,453,229,224,1,Pan,48,Mus,0.2408293460925039,49,16.77777777777778,13.0,31,1,Mus,31,Mus,49,5,0.1020408163265306,1,3.41673,348.192,-1513.82,101.9079646,1189.6780522,0.2118
671,996372,140,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,49,5,0.1020408163265306,0,1e-06,1e-06,-1240.5,1.0,0.0,0.07439
672,1041602,217,3,3,0,0,Rattus,1,Mus,0.0012568077084206,2,1.0,1.0,1,0,Rattus,1,Mus,2,3,1.5,1,0.679862,145.589,-949.656,214.1449294,98.9804287,0.01468
673,1041696,179,12,7,5,0,Gorilla,2,Pan,0.0060944641950228,2,1.0,1.0,1,0,Gorilla,1,Mus,2,2,1.0,1,2.61717,438.626,-944.472,167.5955326,1147.9588084,0.0233
674,1042064,435,259,169,90,18,Mus,56,Gorilla,0.0541274817136886,97,17.266666666666666,18.0,18,1,Pan,38,Gorilla,97,79,0.8144329896907216,1,7.61183,1521.8,-4953.09,199.9256421,11583.682894,0.11528
675,812163,426,36,19,17,2,Gorilla,4,Rattus,0.0076824583866837,6,1.125,1.0,1,1,Mus,2,Mus,6,2,0.3333333333333333,1,0.0591323,24.932,-2962.14,421.6308177,1.4742865,0.15094
676,812164,476,100,79,21,0,Rattus,61,Gorilla,0.0190985485103132,61,5.882352941176471,3.0,3,0,Rattus,44,Gorilla,61,58,0.9508196721311476,1,5.03548,1429.37,-3601.97,283.8597313,7197.5640476,0.01546
677,628394,449,49,34,15,3,Mus,19,Rattus,0.0099210366470945,22,4.454545454545454,3.0,3,3,Mus,19,Rattus,22,19,0.8636363636363636,1,1.9746,749.855,-3099.36,379.7503292,1480.663683,0.09222
678,628434,167,310,155,155,0,Mus,31,Rattus,0.1687534022863364,31,31.0,31.0,31,0,Mus,31,Rattus,31,0,0.0,1,0.335008,47.605,-1214.56,142.1010842,15.9480558,0.53651
679,604774,359,77,75,2,0,Pan,37,Mus,0.0194986072423398,37,15.4,1.0,1,0,Pan,37,Mus,37,73,1.972972972972973,1,1.36052,439.719,-2425.51,323.1992179,598.2464939,0.08167
680,604775,411,132,82,50,0,Rattus,42,Mus,0.0291970802919708,42,4.714285714285714,3.0,6,0,Rattus,42,Mus,42,32,0.7619047619047619,1,0.303267,117.546,-2595.15,387.5990464,35.6478228,0.19811
681,604823,691,1590,1111,479,58,Homo,385,Macaca,0.2091830022365478,411,17.096774193548388,6.0,1,1,Mus,384,Macaca,411,632,1.5377128953771289,1,5.13968,1339.7,-9820.38,260.6582511,6885.629296,0.30973
682,811110,1534,635,356,279,55,Pan,64,Gorilla,0.0376318596657579,132,21.166666666666668,10.0,10,1,Mus,52,Macaca,132,77,0.5833333333333334,1,1.26042,1409.17,-14589.1,1118.0162168,1776.1460514,0.14378
683,811118,319,1,1,0,0,Mus,1,Macaca,0.000284981476204,1,1.0,1.0,1,0,Mus,1,Macaca,1,1,1.0,1,0.00375412,1.19633,-2548.27,318.6712199,0.0044912,0.64108
684,811129,611,119,89,30,3,Mus,54,Gorilla,0.0177056985567623,65,2.5869565217391304,1.0,1,1,Mus,48,Gorilla,65,59,0.9076923076923076,1,0.197413,111.057,-4890.61,562.5617361,21.9240955,0.43971
685,811130,1044,315,164,151,3,Mus,33,Pan,0.0274294670846395,39,6.3,2.5,1,1,Mus,22,Rattus,39,13,0.3333333333333333,1,0.576381,512.034,-9110.48,888.3603033,295.126669,0.31242
686,811140,1257,610,348,262,50,Mus,87,Pan,0.0441165834960584,139,20.33333333333333,22.0,28,3,Pan,62,Pan,139,86,0.6187050359712231,1,1.30227,1221.43,-12933.1,937.9237792,1590.6316461,0.13076
687,814385,619,46,46,0,0,Mus,46,Gorilla,0.0067557644294316,46,46.0,46.0,46,0,Mus,46,Gorilla,46,46,1.0,1,0.649084,364.058,-5475.53,560.8796396,236.3042229,0.15839
688,814403,792,182,137,45,4,Homo,68,Pan,0.0208907254361799,108,3.7142857142857135,1.0,1,1,Mus,64,Pan,108,92,0.8518518518518519,1,0.321299,233.053,-6288.02,725.3461729,74.8796958,0.28902
689,1031508,447,114,63,51,10,Homo,11,Mus,0.0231848688224527,22,8.142857142857142,10.0,10,1,Mus,11,Pan,22,12,0.5454545454545454,1,2.16221,709.283,-4612.27,328.0361297,1533.6187954,0.17332
690,1031529,359,4,2,2,0,Pan,1,Mus,0.0010129146619397,1,1.0,1.0,1,0,Pan,1,Mus,1,0,0.0,1,0.0057122,2.04613,-2448.07,358.2034943,0.0116879,0.167
691,795787,141,24,16,8,0,Pan,12,Rattus,0.0154738878143133,12,4.8,4.0,4,0,Pan,8,Rattus,12,8,0.6666666666666666,1,0.0333985,4.4484,-1252.27,133.1916104,0.1485699,1.71189
692,795790,886,658,332,326,24,Macaca,66,Mus,0.067514877898625,72,9.82089552238806,5.0,1,1,Mus,29,Mus,72,6,0.0833333333333333,1,0.376187,287.068,-7753.23,763.0992033,107.9912497,0.43415
693,795813,746,168,128,40,5,Pan,94,Macaca,0.020472824762369,96,4.666666666666667,3.0,1,1,Mus,43,Macaca,96,88,0.9166666666666666,1,0.137716,92.7631,-7068.52,673.5825903,12.7749631,0.78688
694,795815,689,832,521,311,30,Mus,263,Pan,0.1097770154373928,276,14.596491228070176,15.0,1,1,Mus,218,Pan,276,210,0.7608695652173914,1,0.613815,312.329,-7077.65,508.8324658,191.7122251,0.60959
695,795823,418,284,143,141,15,Rattus,36,Mus,0.0617659852109612,36,5.68,1.0,1,1,Mus,27,Mus,36,2,0.0555555555555555,1,0.558479,195.467,-3248.79,349.9988361,109.1642147,0.36358
696,771639,135,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,36,2,0.0555555555555555,0,1e-06,1e-06,-1143.02,1.0,0.0,0.03819
697,771642,97,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,36,2,0.0555555555555555,0,1e-06,1e-06,-921.126,1.0,0.0,0.367
698,964920,213,354,297,57,0,V5,77,Gorilla,0.1510883482714468,104,13.11111111111111,8.0,2,0,V5,37,Pan,104,240,2.3076923076923075,1,2.56913,248.217,-2024.44,96.6151966,637.7017412,0.56203
699,964921,116,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,104,240,2.3076923076923075,0,1e-06,1e-06,-899.563,1.0,0.0,0.03604
700,947328,332,79,40,39,1,Pan,18,Mus,0.0216319824753559,19,5.266666666666667,1.0,1,1,Mus,17,Mus,19,1,0.0526315789473684,1,0.180553,58.2119,-2448.68,322.4089326,10.5103332,0.15993
701,947332,357,80,40,40,0,Homo,14,Mus,0.0203717850776674,14,3.636363636363636,4.0,4,0,Homo,4,Mus,14,0,0.0,1,0.116522,37.8914,-3089.96,325.18666,4.4151817,0.84792
702,790747,593,8,5,3,0,Rattus,1,Mus,0.0012264295569523,2,1.0,1.0,1,0,Rattus,1,Mus,2,2,1.0,1,0.00358043,2.1179,-5205.31,591.5211301,0.007583,0.30876
703,790756,274,177,100,77,4,Mus,23,Pan,0.0587259455872594,27,8.045454545454545,5.0,18,1,Mus,18,Pan,27,23,0.8518518518518519,1,0.157901,39.7917,-2174.65,252.0041038,6.2831492,0.5525
704,959863,706,445,345,100,20,Mus,202,Rattus,0.0573010558846252,215,17.8,9.0,2,2,Mus,202,Rattus,215,245,1.1395348837209305,1,3.27803,1452.71,-6241.36,443.1655598,4762.0269613,0.12954
705,959868,501,10,5,5,0,Gorilla,1,Mus,0.0018145527127563,1,1.0,1.0,1,0,Gorilla,1,Mus,1,0,0.0,1,0.618702,292.316,-4079.17,472.4665509,180.8564938,0.09488
706,959869,341,133,103,30,0,Pan,43,Homo,0.0354572114102905,43,33.25,30.0,30,0,Pan,43,Homo,43,73,1.697674418604651,1,2.45209,680.214,-3268.68,277.4017267,1667.9459473,0.09495
707,959871,310,636,320,316,45,Rattus,91,Mus,0.1865102639296187,93,14.790697674418604,5.0,5,1,Mus,39,Mus,93,4,0.043010752688172,1,0.567398,126.12,-2484.83,222.2778367,71.5602358,0.76674
708,1026992,976,565,314,251,45,Rattus,71,Pan,0.0526266766020864,114,11.53061224489796,2.0,2,2,Mus,43,Pan,114,63,0.5526315789473685,1,1.98527,1285.89,-9248.78,647.7154241,2552.8388403,0.14803
709,1026994,388,28,14,14,0,Pan,7,Mus,0.0065604498594189,7,3.5,3.5,5,0,Pan,5,Mus,7,0,0.0,1,0.0331539,12.6422,-2901.7,381.3186382,0.4191382,0.48846
710,1027012,696,260,260,0,0,Mus,260,Gorilla,0.0339602925809822,260,260.0,260.0,260,0,Mus,260,Gorilla,260,260,1.0,1,4.02567,1395.77,-6895.49,346.7174408,5618.9094159,0.01932
711,974667,197,8,4,4,0,Pan,2,Mus,0.0036917397323488,2,2.0,2.0,2,0,Pan,2,Mus,2,0,0.0,1,0.518738,93.2146,-1529.48,179.694952,48.3539552,0.18673
712,974676,317,416,230,186,36,Mus,40,Rattus,0.1193002581015199,79,21.894736842105264,36.0,36,2,Pan,40,Rattus,79,44,0.5569620253164557,1,1.54326,326.45,-2313.54,211.5327294,503.797227,0.35543
713,974678,859,210,169,41,5,Homo,130,Rattus,0.0222245740289977,143,3.230769230769231,1.0,1,1,Mus,121,Rattus,143,128,0.8951048951048951,1,0.577464,420.121,-7509.09,727.5276035,242.6047531,0.32363
714,977789,272,235,118,117,3,Pan,24,V2,0.0785427807486631,25,6.714285714285714,2.0,1,1,Mus,20,Mus,25,1,0.04,1,0.362044,92.0976,-1910.25,254.3823403,33.3433835,0.18979
715,977813,2401,410,230,180,19,Gorilla,62,Macaca,0.0155238347658172,90,3.942307692307693,3.0,1,1,Mus,28,Macaca,90,50,0.5555555555555556,1,0.653104,1324.56,-26114.7,2028.0996595,865.0754342,0.22851
716,977826,981,787,500,287,52,Gorilla,214,Macaca,0.0729311463256417,268,11.405797101449275,8.0,2,1,Mus,112,Macaca,268,213,0.7947761194029851,1,0.679717,531.28,-9024.35,781.6194093,361.1200478,0.38607
717,977827,980,32,17,15,2,Macaca,3,Mus,0.0029684601113172,5,1.5238095238095235,2.0,2,1,Mus,2,Mus,5,2,0.4,1,0.155233,149.644,-8069.69,963.9960575,23.2296871,0.0977
718,313198,810,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,5,2,0.4,0,1e-06,1e-06,-7989.66,1.0,0.0,0.01558
719,313204,867,610,329,281,36,Gorilla,78,Rattus,0.0639614134423823,78,16.944444444444443,9.5,1,1,Mus,51,Mus,78,48,0.6153846153846154,1,4.61323,1700.07,-10510.1,368.5205377,7842.8139261,0.15654
720,313208,766,14,10,4,0,Pan,8,Mus,0.0016615238547353,8,1.5555555555555556,1.0,1,0,Pan,6,Mus,8,6,0.75,1,0.0409624,31.0396,-6482.49,757.7583345,1.2714565,0.24175
721,1008801,1448,4211,2170,2041,138,Rattus,459,Gorilla,0.2643771973882471,523,26.31875,26.0,39,1,Mus,179,Gorilla,523,129,0.2466539196940726,1,1.4016,1260.56,-13178.8,899.3721461,1766.800896,0.23394
722,1008802,1274,747,506,241,40,Pan,263,Gorilla,0.0533038390181247,277,9.109756097560975,7.0,7,1,Mus,236,Gorilla,277,265,0.9566787003610108,1,1.42859,1240.16,-13636.0,868.1007147,1771.6801744,0.33444
723,1008824,163,64,33,31,0,Macaca,15,Rattus,0.0356943669827105,16,4.0,1.0,1,0,Macaca,13,Mus,16,2,0.125,1,0.145788,21.8418,-1236.34,149.8189151,3.1842723,0.5985
724,1008831,162,64,32,32,0,Pan,16,Mus,0.0359147025813692,16,8.0,8.0,7,0,Pan,9,Mus,16,0,0.0,1,0.0599516,9.29153,-1203.24,154.9838536,0.5570421,0.72658
725,810457,172,1,1,0,0,Pan,1,Macaca,0.0005285412262156,1,1.0,1.0,1,0,Mus,1,Macaca,1,1,1.0,1,2.32683,388.717,-858.965,167.0586162,904.4783771,0.01
726,810458,506,64,33,31,0,Rattus,7,Pan,0.011498383039885,7,2.3703703703703702,2.0,4,0,Rattus,4,Mus,7,2,0.2857142857142857,1,0.0866753,43.5256,-3156.78,502.1684378,3.7725944,0.07228
727,810462,369,31,31,0,0,Mus,31,Rattus,0.0076373491007637,31,31.0,31.0,31,0,Mus,31,Rattus,31,31,1.0,1,0.402089,137.036,-2797.86,340.8101192,55.1006682,0.20502
728,808999,551,248,139,109,15,Mus,31,Gorilla,0.0409173403728757,45,4.96,3.0,1,1,Mus,11,Pan,45,30,0.6666666666666666,1,0.105505,53.6333,-4922.7,508.3484195,5.6585813,0.79662
729,809007,2381,1926,1039,887,124,Mus,216,Rattus,0.0735367110839601,308,12.26751592356688,3.0,1,1,Mus,87,Rattus,308,152,0.4935064935064935,1,0.662048,1284.6,-23894.0,1940.3426942,850.4668608,0.31474
730,813018,624,51,31,20,4,Mus,11,Gorilla,0.0074300699300699,15,4.636363636363637,4.0,4,4,Mus,11,Gorilla,15,11,0.7333333333333333,1,2.64478,1239.42,-5389.37,468.6287706,3277.9932276,0.02773
731,813029,603,113,61,52,7,Gorilla,12,Mus,0.017036031961405,19,4.185185185185185,2.0,2,1,Mus,8,Mus,19,9,0.4736842105263157,1,0.694069,383.681,-5066.06,552.7995055,266.301088,0.13226
732,813046,533,988,555,433,45,Mus,140,Pan,0.1685144124168514,152,18.296296296296298,14.0,15,1,Mus,83,Macaca,152,122,0.8026315789473685,1,1.41515,450.608,-5019.14,318.4171289,637.6779112,0.53263
