OMA_group,seq_Mus,seq_Rattus,seq_Pan,seq_Homo,seq_Gorilla,seq_Macaca,seq_V2,seq_V5,seq_V7,seq_V9,seq_root,tree_Mus,tree_Rattus,tree_Pan,tree_Homo,tree_Gorilla,tree_Macaca,tree_V2,tree_V5,tree_V7,tree_V9,tree_root
1034825,738,738,739,738,717,712,738,739,738,738,738,0.1006,0.09223,0.1006,0.09756,0.09573,0.0878,0.0706,0.09219,0.08584,0.06631,0
1034827,707,709,711,710,711,710,708,711,711,710,708,0.09195,0.33689,0.33688,0.33605,0.33157,0.32495,0.00254,0.32658,0.31722,0.27184,0
1034878,351,351,351,351,353,351,351,351,351,351,351,0.02698,0.0301,0.0302,0.02748,0.02738,0.01889,0.02276,0.02738,0.02728,0.01879,0
1034950,254,253,260,260,260,260,253,260,260,260,253,0.30042,0.34319,0.31983,0.34319,0.34272,0.3143,0.21752,0.31973,0.3153,0.25568,0
1034954,292,291,291,291,291,291,291,291,291,291,291,0.18564,0.15443,0.18574,0.17901,0.17891,0.18151,0.13371,0.17891,0.17881,0.16986,0
1034955,298,298,299,299,259,257,298,299,299,299,298,0.0484,0.05311,0.0532,0.05321,0.04986,0.04407,0.03866,0.04986,0.04976,0.03921,0
1034981,205,217,207,207,173,207,205,207,207,207,205,0.15778,0.20942,0.18632,0.18632,0.20943,0.18933,0.10497,0.18622,0.18612,0.17788,0
1035053,376,376,414,376,414,376,376,414,414,376,376,0.06185,0.05307,0.06174,0.06079,0.06166,0.06185,0.04249,0.05812,0.05802,0.04912,0
1035152,409,409,409,409,594,437,409,409,430,430,430,0.06085,0.06242,0.04324,0.04562,0.06175,0.06243,0.05015,0.04314,0.04304,0.03529,0
1035184,342,340,341,341,341,341,341,341,341,341,341,0.04522,0.05992,0.05623,0.05992,0.05105,0.03003,0.03604,0.04916,0.0432,0.02993,0
1035213,713,720,757,757,757,859,713,757,757,757,712,0.2223,0.21317,0.21544,0.22229,0.21284,0.20117,0.16274,0.21162,0.20737,0.17314,0
1035328,827,828,816,828,829,816,828,828,828,828,828,0.0465,0.06195,0.06206,0.03322,0.03434,0.05228,0.03679,0.02956,0.02946,0.0262,0
1035329,801,801,795,795,795,795,801,795,795,795,795,0.10203,0.0993,0.10202,0.10086,0.09427,0.09717,0.079,0.09568,0.09304,0.07123,0
1035330,678,678,680,680,693,668,678,680,680,680,678,0.11684,0.11338,0.11397,0.11245,0.11543,0.11685,0.08404,0.10956,0.10661,0.0961,0
1035419,290,290,290,290,290,260,290,290,290,290,290,0.08052,0.07332,0.07423,0.07731,0.08052,0.07015,0.05564,0.07035,0.07025,0.05371,0
1035420,300,298,303,303,303,303,300,303,303,303,300,0.01375,0.20417,0.19621,0.20288,0.20417,0.19101,0.00671,0.19286,0.19016,0.18029,0
1035423,314,314,317,314,390,317,314,317,317,317,317,0.06354,0.05733,0.05385,0.05075,0.05654,0.06354,0.05227,0.04756,0.04399,0.04091,0
1035432,289,289,302,302,302,302,289,302,302,302,289,0.18077,0.13923,0.15958,0.16303,0.15973,0.18077,0.09802,0.15294,0.14967,0.12506,0
1035446,299,299,303,301,227,301,299,301,301,301,299,0.0971,0.11183,0.10098,0.10422,0.10088,0.11184,0.07313,0.10088,0.10078,0.09785,0
1035851,413,414,410,410,410,410,413,410,410,410,413,0.05175,0.06389,0.05915,0.05915,0.06389,0.06005,0.03642,0.05905,0.05895,0.0468,0
1035884,660,660,644,660,659,660,660,660,660,660,660,0.07518,0.07367,0.02775,0.01983,0.07518,0.02385,0.05322,0.01831,0.01821,0.00908,0
1035935,1132,1130,1133,1132,1101,1133,1132,1133,1133,1133,1132,0.05285,0.05162,0.0503,0.05285,0.04935,0.04881,0.02282,0.0502,0.04844,0.04286,0
1036239,1002,1002,1004,1004,962,1004,1002,1004,1004,1004,1002,0.11531,0.11808,0.11807,0.11636,0.11534,0.11444,0.06668,0.11425,0.11314,0.10486,0
1036329,293,293,297,293,293,293,293,293,293,293,293,0.03742,0.04907,0.04613,0.04613,0.04908,0.03707,0.02394,0.04603,0.04049,0.03383,0
1036349,200,200,205,205,205,205,200,205,205,205,205,0.20982,0.24006,0.22506,0.22506,0.24006,0.201,0.17469,0.22496,0.22486,0.15533,0
1036376,339,339,337,339,339,339,339,339,339,339,339,0.01039,0.00753,0.0106,0.0106,0.0105,0.00755,0.00743,0.0105,0.0104,0.00745,0
1036409,338,341,349,349,349,350,338,349,349,350,338,0.10871,0.08838,0.10307,0.10871,0.10299,0.10019,0.05492,0.10297,0.10011,0.09286,0
1036601,423,423,423,423,424,423,423,423,423,423,423,0.11411,0.12747,0.11801,0.12747,0.11563,0.10797,0.09236,0.11791,0.11553,0.08194,0
1036768,356,352,357,357,357,357,356,357,357,357,357,0.0602,0.06108,0.06116,0.05846,0.06108,0.05911,0.05345,0.05836,0.05826,0.05165,0
1036826,1291,1292,1281,1288,1204,1284,1291,1288,1288,1288,1291,0.07164,0.07617,0.07151,0.07617,0.07256,0.06217,0.04841,0.07141,0.07068,0.05308,0
1036848,476,470,476,477,477,477,474,477,477,477,474,0.10804,0.04288,0.09791,0.09495,0.09366,0.10804,0.02396,0.09111,0.08901,0.0856,0
1037019,1862,1876,1871,1872,1871,1871,1875,1871,1871,1871,1875,0.11941,0.12022,0.1202,0.11751,0.12021,0.10786,0.07141,0.11538,0.11378,0.10187,0
1037045,189,189,189,189,204,189,189,189,189,189,189,0.16013,0.15678,0.16033,0.16033,0.16023,0.11879,0.12858,0.16023,0.16013,0.09341,0
1037164,503,502,504,504,504,504,503,504,504,504,503,0.16238,0.16089,0.15107,0.1571,0.1503,0.16237,0.11087,0.14909,0.14672,0.13611,0
1037321,1249,1234,1251,1251,1251,1249,1251,1251,1251,1251,1251,0.08457,0.10275,0.10085,0.10165,0.10086,0.10274,0.05264,0.09925,0.09845,0.09163,0
1037624,497,495,497,497,497,497,496,497,497,497,496,0.08546,0.07927,0.08037,0.08037,0.08027,0.08547,0.04879,0.07836,0.07826,0.0758,0
1037721,1147,1152,1006,1154,1154,1154,1152,1154,1154,1154,1152,0.07425,0.08113,0.08113,0.07873,0.07698,0.0668,0.05251,0.07611,0.07524,0.06664,0
1038113,275,275,276,276,276,276,275,276,276,276,276,0.11766,0.1139,0.10353,0.10349,0.11766,0.11471,0.07719,0.09605,0.09496,0.06969,0
1038377,1314,1318,1311,1314,1316,1311,1314,1314,1314,1314,1314,0.0331,0.03466,0.03476,0.03476,0.03389,0.0305,0.02095,0.03247,0.03237,0.02792,0
1038466,432,432,404,432,432,432,432,432,432,432,432,0.01456,0.02109,0.02129,0.02129,0.02119,0.00947,0.01189,0.02119,0.02109,0.00937,0
1038530,276,276,278,278,278,278,275,278,278,278,275,0.27157,0.29524,0.24401,0.24753,0.23674,0.29524,0.17635,0.24391,0.23664,0.2026,0
1038561,317,317,318,318,318,318,317,318,318,318,318,0.02756,0.03796,0.02526,0.02833,0.02516,0.03796,0.02486,0.02516,0.02199,0.02189,0
1038813,298,298,289,289,289,289,298,289,289,289,298,0.09727,0.05469,0.07578,0.07236,0.08295,0.09726,0.05459,0.07226,0.07216,0.07206,0
1038876,1717,1716,1720,1720,1720,1720,1716,1720,1720,1720,1716,0.07778,0.0563,0.07778,0.07309,0.0725,0.07173,0.03835,0.07017,0.06959,0.06111,0
1038996,593,553,562,562,563,561,553,562,562,561,553,0.05917,0.06636,0.06466,0.06636,0.06551,0.06405,0.04727,0.06456,0.06233,0.05033,0
1039089,492,492,524,524,524,492,492,524,524,492,492,0.12372,0.12632,0.1213,0.1252,0.1212,0.12632,0.08851,0.11935,0.11925,0.11223,0
1039116,538,538,538,538,585,543,538,538,538,538,538,0.09495,0.13639,0.11289,0.10303,0.1364,0.0891,0.07509,0.10044,0.09521,0.08046,0
1039155,393,393,392,392,392,392,393,392,392,392,393,0.09384,0.11862,0.11873,0.11371,0.11608,0.11297,0.07348,0.11361,0.11351,0.09442,0
1039705,507,507,510,510,510,471,507,510,510,510,507,0.03905,0.04297,0.03802,0.03604,0.03219,0.04297,0.02308,0.03406,0.03209,0.03199,0
1039928,328,335,328,328,334,328,328,328,328,328,328,0.08299,0.07905,0.08298,0.07991,0.07396,0.07421,0.06215,0.07689,0.07386,0.05218,0
1040219,509,508,509,509,509,509,509,509,509,509,509,0.03009,0.03157,0.02858,0.0267,0.02472,0.03157,0.02276,0.0266,0.02462,0.02201,0
1040372,325,326,325,325,325,325,325,325,325,325,325,0.07747,0.0862,0.02577,0.0288,0.08621,0.05935,0.07057,0.02567,0.02557,0.015,0
1040387,1095,1104,1131,1137,1129,1124,1095,1131,1128,1125,1095,0.11869,0.12058,0.11624,0.11711,0.12057,0.1124,0.07381,0.11359,0.11349,0.09746,0
1040472,908,908,908,908,908,918,908,908,908,908,908,0.2282,0.20418,0.20652,0.20345,0.20557,0.22821,0.13863,0.20108,0.19822,0.18372,0
1040701,446,543,446,446,445,446,446,446,446,446,446,0.04996,0.04115,0.046,0.04814,0.04964,0.04996,0.02779,0.0459,0.04547,0.0398,0
1040945,1152,1146,1008,1146,1154,1135,1144,1146,1146,1146,1144,0.09818,0.07541,0.07946,0.07332,0.07809,0.09819,0.05208,0.07245,0.07128,0.05925,0
1040961,283,283,277,277,282,277,283,277,277,277,277,0.06435,0.05365,0.03688,0.03688,0.06434,0.03442,0.05355,0.03678,0.03339,0.02832,0
1041024,239,238,240,240,240,240,239,240,240,240,239,0.15076,0.11253,0.15076,0.14665,0.15071,0.14179,0.08235,0.14655,0.14229,0.12485,0
1041027,221,221,217,217,225,219,221,217,217,219,221,0.06682,0.02171,0.04836,0.05768,0.05285,0.06682,0.01468,0.04826,0.04816,0.04806,0
1041134,483,485,484,484,483,484,484,484,484,484,484,0.09908,0.09378,0.09084,0.09908,0.09082,0.08317,0.06573,0.09074,0.08871,0.07006,0
1041144,327,362,328,328,328,328,327,328,328,328,327,0.10514,0.09218,0.10514,0.10204,0.09894,0.10322,0.0763,0.09894,0.09583,0.09168,0
1041533,330,304,334,334,349,334,324,334,334,334,324,0.12659,0.16191,0.16202,0.16202,0.15905,0.16068,0.11394,0.16192,0.15895,0.14755,0
1041653,330,330,330,330,339,339,330,330,339,339,330,0.04887,0.07119,0.06534,0.06824,0.06808,0.07118,0.04626,0.06524,0.06514,0.05929,0
1041665,931,931,953,970,931,970,931,970,970,970,931,0.08293,0.08549,0.08559,0.06946,0.0727,0.07375,0.05462,0.06632,0.06622,0.05773,0
1041685,1843,1856,1843,1843,1820,1843,1843,1843,1843,1843,1843,0.03828,0.03823,0.00754,0.007,0.03828,0.00868,0.03297,0.00591,0.00581,0.00339,0
1041719,581,581,578,578,578,578,581,578,578,578,581,0.06289,0.08789,0.08508,0.08,0.08152,0.08789,0.02841,0.0799,0.0798,0.06491,0
1041871,333,333,334,333,334,334,333,334,334,334,333,0.03899,0.0418,0.04198,0.042,0.03902,0.03892,0.01299,0.03902,0.03892,0.03882,0
1041918,306,304,305,305,305,305,306,305,305,305,306,0.09948,0.10089,0.09511,0.0951,0.10089,0.09803,0.07641,0.09179,0.08958,0.08152,0
1042175,1068,1069,1068,1068,1079,1068,1068,1068,1068,1068,1068,0.07095,0.05846,0.03281,0.03623,0.07095,0.03649,0.05219,0.03217,0.02805,0.02159,0
1042340,583,583,596,596,521,596,583,596,596,596,583,0.06009,0.04574,0.06008,0.05838,0.05911,0.05876,0.04044,0.05502,0.05334,0.05091,0
1042681,1295,1293,1235,1297,1297,1236,1294,1297,1297,1298,1294,0.04643,0.05531,0.05391,0.05531,0.05067,0.05132,0.03348,0.05067,0.0499,0.04288,0
1042693,192,203,181,181,192,192,192,181,192,192,192,0.09365,0.18587,0.18597,0.18597,0.05198,0.02993,0.07839,0.18587,0.05188,0.02491,0
1042787,459,459,485,485,485,431,459,485,485,485,459,0.13517,0.14953,0.14953,0.14748,0.14543,0.13738,0.07549,0.14544,0.14339,0.12785,0
1042877,582,598,578,578,582,578,582,578,578,578,582,0.03627,0.0302,0.03297,0.03297,0.03628,0.03423,0.02256,0.03287,0.03277,0.02818,0
1042887,366,369,387,387,387,387,369,387,387,387,369,0.11782,0.07889,0.1128,0.11782,0.11256,0.10645,0.05974,0.1127,0.11008,0.08413,0
1043046,860,862,837,857,857,857,860,857,857,857,851,0.10986,0.12007,0.12018,0.10052,0.10281,0.10161,0.08179,0.0933,0.0932,0.08007,0
1043123,858,858,863,863,863,863,858,863,863,863,863,0.01934,0.02609,0.02619,0.01672,0.01895,0.0143,0.01675,0.01556,0.01546,0.01314,0
1043409,838,829,847,847,847,829,839,847,847,846,846,0.07178,0.0797,0.05564,0.05563,0.05948,0.0797,0.05792,0.05323,0.05213,0.04197,0
294369,288,288,286,286,289,286,288,286,286,286,288,0.09129,0.074,0.08768,0.09129,0.08757,0.08799,0.04179,0.08758,0.08397,0.07147,0
297560,501,347,500,500,500,500,501,500,500,500,501,0.14542,0.15185,0.15184,0.14986,0.15183,0.14967,0.08974,0.14786,0.14584,0.13247,0
297641,333,333,333,333,333,333,333,333,333,333,333,0.17411,0.17301,0.17106,0.17412,0.16508,0.16114,0.16141,0.16802,0.16498,0.14895,0
297855,446,467,460,460,460,460,460,460,460,460,460,0.1139,0.16323,0.15638,0.15418,0.15407,0.16323,0.09048,0.14979,0.14969,0.14072,0
300304,956,925,886,958,863,886,956,958,958,958,956,0.01857,0.01461,0.01867,0.01867,0.01563,0.01221,0.01104,0.01857,0.01553,0.01211,0
300485,88,108,88,88,88,88,108,88,88,88,108,0.06399,0.01757,0.05258,0.06409,0.05239,0.042,0.01747,0.04095,0.04085,0.02991,0
302108,976,973,1159,1159,1154,1150,974,1159,1159,1158,974,0.45255,0.45227,0.45256,0.44877,0.4521,0.43897,0.35445,0.43903,0.43662,0.39074,0
302191,1894,1892,1901,1901,1885,1887,1899,1901,1901,1903,1899,0.1702,0.17237,0.1648,0.16658,0.16336,0.17237,0.11071,0.15959,0.15736,0.14011,0
302290,67,67,71,71,71,71,67,71,71,71,67,0.06858,0.15126,0.13754,0.13754,0.15125,0.13813,0.05187,0.13744,0.13734,0.10019,0
302494,418,418,461,461,461,461,418,461,461,461,418,0.23317,0.21941,0.23317,0.23111,0.23102,0.21614,0.11533,0.23101,0.22885,0.20916,0
302517,184,182,210,205,205,209,184,210,210,210,184,0.92296,0.71047,0.90869,0.91389,0.88965,0.92295,0.59907,0.88467,0.875,0.80451,0
302752,168,168,175,171,171,171,168,171,171,171,168,0.03912,0.04311,0.04321,0.0373,0.0372,0.03762,0.02557,0.0372,0.0371,0.03134,0
303017,962,961,963,963,963,855,961,963,963,961,961,0.04548,0.04179,0.04036,0.04548,0.0434,0.04182,0.03416,0.04026,0.03922,0.03695,0
303019,452,452,447,447,447,447,452,447,447,447,452,0.14054,0.16158,0.15932,0.16157,0.15483,0.14991,0.127,0.15708,0.15258,0.1292,0
303221,169,159,159,159,158,159,159,159,159,159,159,0.35975,0.29002,0.35974,0.35358,0.35193,0.32874,0.25101,0.35348,0.3462,0.31128,0
303415,970,971,971,971,971,971,971,971,971,971,971,0.08777,0.07866,0.08252,0.08252,0.08776,0.08165,0.04903,0.08045,0.07943,0.07795,0
303677,817,818,822,822,789,823,817,822,822,822,817,0.0371,0.03418,0.03516,0.03516,0.0371,0.0329,0.03128,0.03506,0.03327,0.03084,0
303943,191,188,213,213,213,215,191,213,213,215,191,0.49785,0.47007,0.48373,0.49794,0.48833,0.47174,0.3472,0.47904,0.47894,0.4356,0
304355,279,279,282,282,282,282,279,282,282,282,279,0.08884,0.10069,0.10068,0.0972,0.09792,0.09909,0.07084,0.0971,0.09392,0.078,0
304544,887,887,888,888,890,888,887,888,888,888,887,0.03282,0.04156,0.04165,0.04052,0.04042,0.03993,0.0236,0.03939,0.03929,0.03501,0
304787,370,370,368,368,368,368,370,368,368,368,368,0.06374,0.0765,0.07659,0.03532,0.03257,0.02887,0.05492,0.03257,0.03247,0.02503,0
304956,301,300,269,269,301,276,301,269,269,272,301,0.58247,0.48253,0.57482,0.58247,0.58085,0.53352,0.39202,0.57472,0.56192,0.50144,0
305020,251,261,273,273,258,273,251,273,273,273,251,0.18942,0.21188,0.19717,0.21197,0.20487,0.18272,0.12638,0.19707,0.19697,0.17678,0
305129,1658,1708,1700,1700,1700,1700,1688,1700,1700,1700,1688,0.18842,0.19424,0.18575,0.18707,0.19304,0.19424,0.12607,0.17951,0.17908,0.1646,0
305159,196,199,194,194,196,194,199,194,194,194,199,0.30213,0.48098,0.4748,0.4748,0.47961,0.48098,0.17616,0.4747,0.46938,0.45386,0
305248,96,96,91,91,91,91,96,91,91,91,91,0.49683,0.49643,0.31598,0.30539,0.3054,0.49683,0.43822,0.30529,0.2947,0.29066,0
305274,1040,1040,944,1043,1043,1043,1040,1043,1043,1043,1040,0.05976,0.0578,0.05976,0.05081,0.04986,0.0559,0.03967,0.0479,0.04599,0.04262,0
305275,527,527,527,527,527,532,527,527,527,527,527,0.06813,0.06288,0.06813,0.06623,0.06444,0.06122,0.04443,0.06432,0.06248,0.05608,0
305534,231,249,236,236,236,236,231,236,236,236,231,0.28057,0.28618,0.28628,0.28628,0.28177,0.2652,0.16849,0.27749,0.27739,0.25077,0
305546,503,504,500,501,502,504,507,501,502,501,501,0.29047,0.2937,0.26903,0.27843,0.2937,0.26728,0.22312,0.2613,0.25469,0.20714,0
305585,884,884,891,891,891,949,885,891,891,889,885,0.32831,0.36863,0.36863,0.36178,0.36448,0.34695,0.23255,0.35839,0.35748,0.3145,0
305829,134,134,134,134,134,136,134,134,134,134,134,0.17076,0.19002,0.15812,0.17258,0.16524,0.19001,0.1008,0.15802,0.15792,0.15551,0
305864,711,786,725,725,725,725,711,725,725,725,711,0.23573,0.22726,0.23541,0.23572,0.23496,0.22428,0.14058,0.22895,0.22653,0.19257,0
305987,101,101,101,101,100,101,101,101,101,101,101,0.16767,0.11021,0.16729,0.15714,0.16767,0.15678,0.05003,0.15704,0.14667,0.1363,0
306447,295,283,292,292,292,291,284,292,292,291,284,0.22887,0.19368,0.22888,0.21506,0.22234,0.19165,0.13458,0.21496,0.20821,0.17006,0
306847,1396,1399,1395,1395,1395,1395,1398,1395,1395,1395,1398,0.06813,0.05752,0.06244,0.06182,0.06388,0.06812,0.04382,0.06172,0.061,0.0609,0
307058,128,127,128,128,128,130,128,128,128,130,128,0.2543,0.36476,0.35688,0.34903,0.36476,0.35409,0.18951,0.34893,0.34883,0.32659,0
307070,399,409,350,350,350,352,402,350,350,352,402,0.46875,0.46521,0.44856,0.44278,0.43989,0.46875,0.30585,0.43991,0.43704,0.41521,0
307147,1840,1855,1898,1898,1898,1898,1856,1898,1898,1898,1856,0.14938,0.13744,0.14938,0.14862,0.14659,0.13263,0.09205,0.1452,0.14375,0.12633,0
307481,119,119,94,94,94,94,119,94,94,94,119,0.50009,0.61288,0.61298,0.59217,0.58178,0.53736,0.1887,0.58178,0.58168,0.52738,0
307639,221,221,228,228,228,227,221,228,228,227,227,0.05765,0.06159,0.05415,0.04973,0.06159,0.06088,0.05292,0.04963,0.04649,0.04149,0
307640,201,212,206,206,262,206,212,206,206,206,212,0.20502,0.1827,0.20503,0.19999,0.18009,0.16674,0.13273,0.17505,0.17007,0.14778,0
307810,381,374,399,399,399,398,376,399,399,397,376,0.19001,0.15435,0.14772,0.15537,0.15267,0.19001,0.12211,0.1452,0.1451,0.1171,0
307863,171,167,188,188,188,182,171,188,188,182,171,0.23859,0.23692,0.22691,0.23234,0.22156,0.23859,0.14482,0.22156,0.22146,0.20467,0
308332,958,958,958,958,819,958,958,958,958,958,958,0.03606,0.03101,0.03615,0.03148,0.03197,0.03111,0.01647,0.02962,0.02952,0.02495,0
308445,144,144,144,144,144,145,144,144,144,144,144,0.39228,0.37103,0.38334,0.3902,0.34762,0.39227,0.21223,0.38324,0.34752,0.31176,0
308498,440,443,422,422,423,422,435,422,422,422,435,0.37975,0.37188,0.37784,0.37746,0.37975,0.37821,0.21536,0.36322,0.35993,0.34636,0
308695,160,156,155,167,155,157,156,155,155,157,156,0.15955,0.11035,0.14263,0.14263,0.13603,0.15955,0.09108,0.14253,0.13593,0.13059,0
308897,273,278,246,279,279,279,278,279,279,279,278,0.21546,0.25897,0.25897,0.25745,0.25425,0.24868,0.16759,0.2429,0.23583,0.20964,0
309242,168,164,158,158,158,157,168,158,158,158,168,0.36832,0.49093,0.45525,0.46796,0.44886,0.49093,0.25423,0.45515,0.44876,0.44277,0
309286,163,163,169,163,169,169,163,169,169,169,169,0.04119,0.03303,0.03512,0.04119,0.035,0.02407,0.01804,0.03502,0.02911,0.01473,0
309329,179,179,185,185,194,185,179,185,185,185,179,0.09295,0.09097,0.08923,0.08923,0.08374,0.09295,0.06337,0.08913,0.08364,0.07708,0
309487,418,421,546,466,466,462,424,466,466,466,424,0.34915,0.4834,0.44736,0.45177,0.45219,0.4834,0.29641,0.44517,0.44319,0.42262,0
309511,871,872,882,880,788,881,872,882,882,881,881,0.09895,0.09875,0.06021,0.05829,0.09894,0.0507,0.07365,0.05811,0.05801,0.04672,0
311191,681,682,685,680,642,658,681,680,680,680,681,0.03108,0.06418,0.06418,0.05032,0.0475,0.04006,0.02039,0.04735,0.04437,0.03276,0
311359,172,175,175,175,175,175,175,175,175,175,175,0.18794,0.11312,0.18793,0.18795,0.17065,0.16552,0.10681,0.18213,0.17055,0.15923,0
311625,348,348,346,346,346,346,348,346,346,346,348,0.03014,0.05344,0.04771,0.05056,0.05344,0.04833,0.03004,0.04761,0.04751,0.03889,0
311747,658,655,655,655,655,655,655,655,655,655,655,0.16619,0.1656,0.16616,0.16617,0.16534,0.15968,0.12274,0.15682,0.15489,0.13843,0
311882,3707,3059,3667,3707,3701,3707,3707,3707,3707,3707,3707,0.01285,0.01815,0.01639,0.01251,0.01814,0.0108,0.01116,0.01062,0.01052,0.007,0
311916,2460,2473,2601,2601,2557,2580,2486,2601,2601,2648,2486,0.27783,0.31345,0.31326,0.31345,0.31326,0.30982,0.18448,0.30546,0.30112,0.28163,0
311929,2498,2376,2352,2354,2354,2357,2371,2354,2354,2356,2237,0.54453,0.5361,0.51689,0.51199,0.51075,0.54453,0.45428,0.50542,0.5046,0.48484,0
311937,2003,1995,2002,2004,2005,2003,2002,2004,2004,2003,2002,0.05697,0.05771,0.0577,0.05684,0.0563,0.05541,0.03451,0.05526,0.05424,0.05029,0
311939,2333,2336,2318,2325,2326,2288,2337,2325,2325,2325,2337,0.13064,0.14218,0.11611,0.10761,0.10849,0.14217,0.08678,0.10586,0.10294,0.09431,0
311945,2204,2217,2249,2248,2247,2248,2213,2249,2251,2250,2213,0.10869,0.11506,0.11458,0.11506,0.11413,0.11188,0.07347,0.11193,0.11014,0.09856,0
311958,1971,1982,2151,2151,2151,2150,1980,2151,2151,2152,1980,0.36226,0.34394,0.35398,0.35447,0.36226,0.35014,0.24701,0.34763,0.34261,0.31404,0
311981,1921,1815,1919,1919,1837,1809,1921,1919,1919,1919,1921,0.04178,0.05488,0.04778,0.0483,0.05489,0.04252,0.03108,0.04725,0.04715,0.03986,0
312035,1728,1727,1695,1730,1738,1731,1727,1730,1730,1730,1727,0.0817,0.07457,0.0817,0.08127,0.07629,0.0741,0.04749,0.07616,0.07381,0.06542,0
312038,1754,1754,1756,1756,1747,1735,1754,1756,1756,1756,1756,0.08768,0.09079,0.05481,0.05269,0.0908,0.05851,0.06884,0.04824,0.04814,0.03757,0
312068,1651,1651,1657,1657,1650,1657,1651,1657,1657,1657,1657,0.06264,0.06903,0.02453,0.02625,0.06903,0.02268,0.04769,0.02443,0.0239,0.01862,0
312142,1493,1493,1509,1512,1364,1683,1493,1509,1508,1508,1493,0.05366,0.05671,0.04986,0.05052,0.05671,0.04364,0.0333,0.04787,0.04704,0.03832,0
312209,1370,1225,1406,1435,1436,1407,1418,1435,1435,1435,1418,0.091,0.15745,0.13699,0.13413,0.14675,0.15744,0.05279,0.12898,0.12888,0.12182,0
312251,1348,1384,1343,1346,1347,1343,1349,1346,1346,1343,1349,0.20065,0.21187,0.21187,0.20494,0.2039,0.19088,0.15546,0.20165,0.19956,0.17064,0
312322,1164,1162,1266,1265,1082,1258,1163,1266,1266,1260,1163,0.48639,0.46232,0.4793,0.478,0.4812,0.48639,0.32789,0.47314,0.46997,0.45202,0
312389,1050,1052,1053,1053,1053,1052,1052,1053,1053,1052,1052,0.06437,0.06141,0.06122,0.06304,0.06436,0.06171,0.03961,0.06112,0.06034,0.05414,0
312397,1178,1178,1181,1181,1181,1180,1178,1181,1181,1181,1178,0.10408,0.1141,0.11031,0.11201,0.1141,0.10874,0.06882,0.10947,0.10838,0.10043,0
312409,1274,1380,1142,1142,1142,1138,1285,1142,1142,1142,1124,0.29405,0.29416,0.27621,0.27266,0.27098,0.29416,0.22789,0.26734,0.26651,0.23559,0
312463,1166,1169,1142,1178,1095,1005,1168,1178,1175,1175,1168,0.07505,0.08342,0.08342,0.0763,0.07731,0.07733,0.04673,0.07545,0.07359,0.06899,0
312468,1099,1111,1113,1112,1117,1117,1100,1113,1117,1117,1100,0.09587,0.11468,0.11368,0.11279,0.11267,0.11467,0.082,0.11096,0.10908,0.09975,0
312520,1056,1052,1012,1061,1061,1013,1052,1061,1061,1060,1052,0.12419,0.1406,0.14061,0.13857,0.13767,0.1381,0.06593,0.13667,0.13575,0.12461,0
312526,1082,1077,1074,1074,1074,1072,1077,1074,1074,1074,1077,0.19185,0.21349,0.21349,0.21256,0.20804,0.20389,0.15585,0.20597,0.20137,0.18734,0
312643,998,998,998,998,1001,998,998,998,998,998,998,0.01009,0.00415,0.01019,0.00929,0.00919,0.00819,0.00405,0.00919,0.00819,0.00809,0
312757,975,971,975,975,975,972,975,975,975,975,975,0.0261,0.0903,0.08842,0.08539,0.0839,0.09029,0.00989,0.08325,0.0804,0.06717,0
312796,952,952,951,951,952,952,952,951,952,952,952,0.04064,0.04427,0.04427,0.042,0.04408,0.0404,0.03001,0.03995,0.03884,0.03256,0
313059,829,828,832,832,832,832,828,832,832,832,828,0.02338,0.04754,0.03801,0.03801,0.04154,0.04754,0.01027,0.03791,0.03671,0.03661,0
