,OMA_group,Mus,Rattus,Pan,Homo,Gorilla,Macaca,V2,V5,V7,V9,root
1372,673764,0.00411,0.00935,0.00134,0.0001,0.0001,0.01111,0.02866,0.0001,0.00395,0.0269,0.0
1373,674145,0.00255,0.00187,0.0001,0.0001,0.00176,0.00353,0.01221,0.0001,0.0001,0.01123,0.0
1374,674210,0.02002,0.01387,0.00171,0.00817,0.03263,0.01767,0.11379,0.00156,0.00995,0.09123,0.0
1375,674212,0.02386,0.04646,0.00256,0.00256,0.00255,0.00698,0.02228,0.00257,0.00468,0.05893,0.0
1376,674213,0.04422,0.03207,0.0041,0.0001,0.0001,0.00825,0.06647,0.0001,0.0001,0.10244,0.0
1377,674216,0.00306,0.00327,0.00125,0.0001,0.0001,0.00509,0.01507,0.0001,0.00241,0.01325,0.0
1378,674449,0.01437,0.02124,0.00784,0.0001,0.00776,0.00455,0.04042,0.00389,0.01118,0.03876,0.0
1379,676094,0.02222,0.01473,0.00333,0.00199,0.00696,0.00789,0.02192,0.00107,0.00228,0.0349,0.0
1380,676128,0.04665,0.00797,0.01498,0.00655,0.00526,0.06799,0.18584,0.00485,0.01584,0.1645,0.0
1381,678194,0.03873,0.03765,0.00697,0.00265,0.01836,0.03227,0.06858,0.0029,0.0129,0.07503,0.0
1382,680369,0.0831,0.05946,0.0001,0.0001,0.0001,0.01295,0.09828,0.00333,0.00725,0.16843,0.0
1383,680399,0.02277,0.01747,0.00207,0.00205,0.0001,0.00806,0.02528,0.0001,0.0044,0.03999,0.0
1384,680500,0.03655,0.02381,0.00192,0.00772,0.0001,0.01032,0.09083,0.00193,0.01109,0.10665,0.0
1385,680501,0.10149,0.01588,0.00785,0.00694,0.02383,0.02553,0.17092,0.00348,0.03848,0.21011,0.0
1386,680644,0.0165,0.04508,0.0024,0.00482,0.00481,0.02303,0.06284,0.0001,0.00444,0.08489,0.0
1387,680776,0.04296,0.03288,0.00564,0.00758,0.01068,0.03134,0.08617,0.00057,0.00779,0.09779,0.0
1388,680816,0.02643,0.0001,0.02366,0.0001,0.0001,0.00637,0.02822,0.0032,0.01289,0.0149,0.0
1389,680818,0.03349,0.02451,0.0001,0.0001,0.0001,0.01018,0.03112,0.0001,0.0001,0.05443,0.0
1390,680993,0.06263,0.0714,0.00858,0.0086,0.0001,0.0161,0.12179,0.0001,0.16363,0.02097,0.0
1391,681128,0.04365,0.05156,0.00576,0.0001,0.00809,0.01134,0.09627,0.0001,0.00969,0.13005,0.0
1392,681302,0.00518,0.00407,0.0001,0.00389,0.00413,0.00337,0.03646,0.00128,0.00182,0.03465,0.0
1393,681314,0.07995,0.06129,0.0001,0.01053,0.00917,0.06389,0.13738,0.00609,0.02748,0.15343,0.0
1394,681365,0.04027,0.03741,0.00217,0.00437,0.00764,0.00847,0.08158,0.00672,0.01022,0.10053,0.0
1395,682142,0.02455,0.01467,0.00333,0.00166,0.0067,0.01256,0.05426,0.00249,0.01396,0.05816,0.0
1396,683685,0.03068,0.04271,0.00298,0.0001,0.00299,0.01185,0.06063,0.00301,0.02258,0.07477,0.0
1397,684572,0.06336,0.05663,0.00399,0.00345,0.05377,0.04051,0.13193,0.00174,0.01838,0.12314,0.0
1398,684574,0.11733,0.06902,0.00434,0.00142,0.00598,0.03519,0.14193,0.00267,0.0022,0.22406,0.0
1399,685452,0.00736,0.0107,0.02184,0.00707,0.01188,0.00038,0.1974,0.0043,0.03067,0.15129,0.0
1400,685604,0.0546,0.06032,0.00278,0.00278,0.01131,0.02563,0.08832,0.00271,0.00845,0.12301,0.0
1401,686138,0.02494,0.01376,0.00432,0.00528,0.01915,0.0143,0.08055,0.00627,0.04082,0.04552,0.0
1402,686180,0.06537,0.12805,0.00356,0.00828,0.01235,0.03695,0.07572,0.00192,0.02141,0.16681,0.0
1403,686683,0.04044,0.01139,0.0001,0.0001,0.0001,0.04249,0.07349,0.00873,0.0137,0.07144,0.0
1404,687671,0.03099,0.03325,0.00766,0.00762,0.0028,0.06035,0.09526,0.0001,0.00661,0.06816,0.0
1405,687672,0.00657,0.01625,0.0025,0.0001,0.0001,0.00241,0.01815,0.0001,0.00259,0.02931,0.0
1406,687821,0.02182,0.03065,0.00858,0.00286,0.0001,0.02303,0.09343,0.00282,0.00602,0.10105,0.0
1407,687829,0.0044,0.00587,0.00146,0.0001,0.00155,0.00894,0.00897,0.00146,0.00135,0.0059,0.0
1408,688323,0.04845,0.07674,0.00438,0.00219,0.00633,0.13769,0.15809,0.00469,0.0054,0.09715,0.0
1409,688423,0.04547,0.09142,0.00726,0.0001,0.01092,0.02795,0.10612,0.0001,0.00973,0.16958,0.0
1410,688748,0.0387,0.10649,0.00494,0.00591,0.01484,0.03227,0.11287,0.00298,0.01573,0.18709,0.0
1411,690003,0.01654,0.01865,0.0046,0.0001,0.03931,0.0082,0.08613,0.00377,0.01625,0.04922,0.0
1412,690104,0.01141,0.01319,0.00163,0.00163,0.00115,0.00548,0.02233,0.00373,0.00668,0.02349,0.0
1413,690135,0.04303,0.0482,0.00225,0.00305,0.00573,0.01003,0.09282,0.00266,0.02264,0.11264,0.0
1414,690205,0.06433,0.11292,0.00627,0.00886,0.01168,0.03112,0.17433,0.0039,0.02014,0.25434,0.0
1415,690758,0.00378,0.00772,0.0001,0.00385,0.00128,0.00393,0.01574,0.00128,0.00251,0.01581,0.0
1416,690826,0.07981,0.05714,0.00422,0.00845,0.0021,0.01072,0.11472,0.00209,0.02169,0.16232,0.0
1417,690827,0.07289,0.10014,0.00883,0.0055,0.00398,0.07053,0.14028,0.00484,0.02926,0.16989,0.0
1418,690828,0.04432,0.06461,0.00661,0.00442,0.00771,0.03777,0.10835,0.00115,0.0291,0.13519,0.0
1419,691121,0.01135,0.02395,0.00578,0.00578,0.0001,0.0183,0.07803,0.0001,0.01103,0.08367,0.0
1420,691277,0.07645,0.10584,0.04102,0.0001,0.01685,0.03052,0.03386,0.01612,0.01813,0.06444,0.0
1421,691749,0.07734,0.21602,0.01025,0.01632,0.00996,0.06513,0.07773,0.0001,0.09208,0.18535,0.0
1422,693404,0.04914,0.03112,0.00661,0.00851,0.00981,0.02661,0.08358,0.00179,0.00877,0.10611,0.0
1423,693406,0.03611,0.04537,0.00763,0.00326,0.02933,0.01333,0.06298,0.0001,0.00747,0.07156,0.0
1424,693554,0.0393,0.0055,0.00538,0.00537,0.0001,0.00737,0.02029,0.0001,0.01459,0.03961,0.0
1425,693727,0.04025,0.05784,0.0001,0.0001,0.00803,0.00371,0.05537,0.0001,0.00834,0.09684,0.0
1426,695193,0.01208,0.00152,0.0001,0.00139,0.01932,0.00388,0.01936,0.0001,0.00242,0.00971,0.0
1427,695227,0.03669,0.042,0.0001,0.00492,0.01066,0.00894,0.09151,0.00332,0.01464,0.10821,0.0
1428,695283,0.05539,0.06206,0.00785,0.01049,0.00268,0.02482,0.18152,0.00325,0.03415,0.19569,0.0
1429,695412,0.00809,0.02476,0.01071,0.0001,0.0001,0.00517,0.01786,0.0001,0.01633,0.01559,0.0
1430,695538,0.00574,0.00781,0.00088,0.00087,0.03523,0.00648,0.04631,0.00107,0.00654,0.01236,0.0
1431,695540,0.02031,0.03095,0.00478,0.00273,0.00423,0.02067,0.09209,0.00123,0.00905,0.10237,0.0
1432,695542,0.00458,0.01498,0.0008,0.0008,0.00491,0.01245,0.02116,0.00237,0.01086,0.02037,0.0
1433,695543,0.02777,0.02238,0.00319,0.00233,0.00832,0.07085,0.09715,0.00236,0.0156,0.05408,0.0
1434,695544,0.00606,0.0058,0.00503,0.0001,0.00197,0.0003,0.0115,0.00084,0.00261,0.00907,0.0
1435,695711,0.11699,0.07961,0.00774,0.00361,0.00618,0.04355,0.14898,0.00478,0.02438,0.22243,0.0
1436,696160,0.01311,0.01221,0.01853,0.0001,0.02308,0.02407,0.04588,0.0001,0.0068,0.02911,0.0
1437,696163,0.0071,0.00652,0.0001,0.0001,0.00267,0.00528,0.02154,0.0001,0.00542,0.02054,0.0
1438,696404,0.01994,0.03956,0.0001,0.00279,0.00556,0.00928,0.07011,0.00284,0.00761,0.09643,0.0
1439,696445,0.06396,0.05814,0.00591,0.01937,0.01538,0.0393,0.20879,0.00206,0.01054,0.23345,0.0
1440,696533,0.0001,0.00589,0.01233,0.0001,0.0001,0.01167,0.05576,0.0001,0.00068,0.04865,0.0
1441,696565,0.01359,0.00973,0.00308,0.00433,0.00413,0.00406,0.03728,0.00331,0.00743,0.03579,0.0
1442,696690,0.00993,0.03635,0.00642,0.00648,0.01303,0.07164,0.04936,0.0001,0.01134,0.01407,0.0
1443,699649,0.04246,0.03775,0.0001,0.00235,0.03181,0.01907,0.08996,0.00115,0.02182,0.0788,0.0
1444,699856,0.0001,0.04437,0.0001,0.00381,0.04064,0.00513,0.03649,0.0001,0.01073,0.02949,0.0
1445,699885,0.05985,0.10599,0.0044,0.00219,0.00668,0.0408,0.14701,0.00653,0.0072,0.21221,0.0
1446,700360,0.05087,0.0193,0.00208,0.00069,0.02311,0.0207,0.00538,0.0001,0.00266,0.03047,0.0
1447,700443,0.08239,0.05365,0.00153,0.00585,0.01253,0.00809,0.05451,0.0001,0.01529,0.10908,0.0
1448,700444,0.06829,0.05126,0.00237,0.00477,0.00755,0.00997,0.12281,0.00483,0.01495,0.16655,0.0
1449,700445,0.0747,0.1382,0.00196,0.00776,0.01149,0.05935,0.23411,0.00602,0.04365,0.31297,0.0
1450,700449,0.02452,0.05182,0.00638,0.00629,0.01053,0.02913,0.09175,0.0001,0.01202,0.11444,0.0
1451,700518,0.04023,0.06177,0.02058,0.03192,0.0352,0.0001,0.11411,0.0001,0.0001,0.14068,0.0
1452,701790,0.03967,0.05409,0.04205,0.00427,0.00211,0.01041,0.09228,0.0001,0.01125,0.09307,0.0
1453,701792,0.02234,0.07281,0.00293,0.00593,0.00293,0.01207,0.05717,0.00295,0.00275,0.11791,0.0
1454,702079,0.03356,0.02298,0.00662,0.0022,0.0022,0.01868,0.06782,0.0001,0.01524,0.07952,0.0
1455,705815,0.02117,0.03557,0.0056,0.00186,0.0001,0.01284,0.07214,0.00186,0.00607,0.09418,0.0
1456,707131,0.02521,0.02196,0.00255,0.00255,0.00258,0.02672,0.03948,0.0001,0.00484,0.03797,0.0
1457,707297,0.02887,0.01957,0.0001,0.0001,0.0044,0.00243,0.06539,0.00222,0.01541,0.07445,0.0
1458,707333,0.01139,0.00799,0.00137,0.00137,0.00183,0.00325,0.04734,0.0001,0.00612,0.05078,0.0
1459,707450,0.13613,0.08072,0.00352,0.0001,0.0001,0.00306,0.01122,0.0001,0.01832,0.12552,0.0
1460,707832,0.0001,0.07516,0.0001,0.0001,0.0001,0.0025,0.08972,0.00757,0.04489,0.11242,0.0
1461,709193,0.02924,0.03807,0.0049,0.00982,0.00835,0.00344,0.06152,0.00666,0.01601,0.0671,0.0
1462,710880,0.04083,0.02445,0.00141,0.00565,0.00281,0.00184,0.06819,0.0001,0.01095,0.09242,0.0
1463,711148,0.08556,0.06513,0.00679,0.00429,0.00817,0.03043,0.11144,0.00369,0.0138,0.16657,0.0
1464,711197,0.02363,0.0397,0.00397,0.00397,0.00465,0.0001,0.05234,0.0001,0.016,0.07139,0.0
1465,711321,0.04651,0.02628,0.00292,0.00589,0.00313,0.05388,0.08115,0.00275,0.00708,0.07379,0.0
1466,711411,0.05483,0.04292,0.00512,0.00309,0.00487,0.02306,0.08374,0.00079,0.01213,0.1155,0.0
1467,711615,0.03194,0.01673,0.0001,0.0001,0.00493,0.0001,0.02266,0.00242,0.0074,0.04227,0.0
1468,712773,0.028,0.03724,0.0001,0.00524,0.09332,0.0122,0.09509,0.00506,0.00234,0.03667,0.0
1469,712795,0.00583,0.00873,0.00179,0.0001,0.0001,0.00359,0.01408,0.0001,0.00544,0.01558,0.0
1470,712811,0.00705,0.02259,0.0001,0.0001,0.00192,0.00193,0.00544,0.0001,0.00207,0.02405,0.0
1471,713722,0.04192,0.04912,0.0001,0.0001,0.00378,0.01525,0.02642,0.00379,0.00582,0.06029,0.0
1472,713723,0.03607,0.05173,0.00346,0.00346,0.00866,0.02565,0.05837,0.0001,0.00267,0.08445,0.0
1473,713980,0.02376,0.03653,0.00786,0.01842,0.00805,0.02215,0.08064,0.00032,0.02787,0.07056,0.0
1474,714211,0.01496,0.0161,0.00203,0.0001,0.00706,0.06519,0.07941,0.00114,0.00563,0.03032,0.0
1475,714216,0.00447,0.00686,0.0001,0.0001,0.0001,0.00407,0.04986,0.00226,0.00275,0.05172,0.0
1476,715172,0.05434,0.16673,0.00972,0.0001,0.00651,0.01632,0.01837,0.00157,0.0001,0.16878,0.0
1477,715567,0.04013,0.06678,0.0021,0.00841,0.00648,0.02544,0.13928,0.00195,0.01393,0.18062,0.0
1478,715641,0.03802,0.03265,0.00158,0.00477,0.00369,0.04582,0.08284,0.00123,0.01534,0.07504,0.0
1479,715677,0.00512,0.01001,0.00089,0.00134,0.01415,0.00682,0.0163,0.0001,0.00084,0.01132,0.0
1480,715699,0.01245,0.03362,0.00269,0.00264,0.07501,0.00255,0.06255,0.0001,0.01514,0.00602,0.0
1481,715705,0.02184,0.05048,0.0001,0.00495,0.0001,0.00494,0.06197,0.00492,0.0001,0.10258,0.0
1482,716203,0.06365,0.08069,0.0047,0.00126,0.00677,0.00358,0.08604,0.00335,0.00845,0.15023,0.0
1483,716403,0.0001,0.0001,0.00465,0.0001,0.0001,0.0001,0.01887,0.0001,0.00464,0.00958,0.0
1484,717351,0.00553,0.02008,0.00282,0.00283,0.0001,0.00693,0.02643,0.00284,0.00455,0.0363,0.0
1485,717492,0.02353,0.03901,0.0001,0.00495,0.01001,0.012,0.0719,0.0001,0.01323,0.08766,0.0
1486,717931,0.01658,0.02882,0.00274,0.00273,0.0081,0.0001,0.0825,0.00286,0.01462,0.0886,0.0
1487,718461,0.00812,0.00876,0.00089,0.00179,0.00357,0.00741,0.02161,0.0001,0.00393,0.02288,0.0
1488,718466,0.01001,0.01226,0.00096,0.0024,0.00288,0.00513,0.02553,0.0001,0.00259,0.03231,0.0
1489,718543,0.01008,0.01562,0.0001,0.00251,0.00502,0.00699,0.04706,0.00505,0.00842,0.0467,0.0
1490,718545,0.08935,0.13933,0.0001,0.00168,0.00507,0.01934,0.01199,0.0001,0.00656,0.13198,0.0
1491,718587,0.01797,0.0055,0.00211,0.0001,0.0001,0.0024,0.02163,0.0001,0.00394,0.03355,0.0
1492,718967,0.00977,0.00812,0.02544,0.00366,0.01089,0.01266,0.06547,0.00146,0.01117,0.03717,0.0
1493,720110,0.05714,0.11544,0.00396,0.00676,0.01408,0.03913,0.14312,0.00217,0.03499,0.20949,0.0
1494,720117,0.09222,0.11473,0.00249,0.00502,0.0001,0.05115,0.14758,0.00501,0.01275,0.21116,0.0
1495,720151,0.0926,0.1319,0.00744,0.01208,0.02383,0.05906,0.21156,0.011,0.03451,0.28441,0.0
1496,721336,0.03933,0.03471,0.00877,0.00428,0.00744,0.04214,0.1126,0.00256,0.00693,0.10979,0.0
1497,721839,0.03,0.05177,0.0001,0.0019,0.00192,0.03323,0.08966,0.00188,0.00487,0.1082,0.0
1498,721842,0.01665,0.05293,0.00247,0.00574,0.01405,0.01385,0.06994,0.00207,0.00728,0.10155,0.0
1499,721978,0.00209,0.00735,0.00335,0.0001,0.0001,0.00334,0.008,0.00208,0.00382,0.00609,0.0
1500,721981,0.01747,0.01358,0.00135,0.00405,0.00276,0.00696,0.02697,0.00263,0.00402,0.03374,0.0
1501,722036,0.00809,0.0102,0.00239,0.00239,0.00119,0.0001,0.0311,0.0001,0.00734,0.03158,0.0
1502,722111,0.01528,0.00474,0.0001,0.0001,0.00998,0.01164,0.02063,0.0001,0.00972,0.01621,0.0
1503,722508,0.07445,0.09551,0.00255,0.00915,0.00273,0.03198,0.23284,0.0001,0.0174,0.29636,0.0
1504,723687,0.06359,0.08663,0.0001,0.00274,0.00224,0.02412,0.08369,0.00442,0.00107,0.1462,0.0
1505,723801,0.01679,0.01676,0.0001,0.00371,0.00557,0.00371,0.02075,0.0001,0.00185,0.03013,0.0
1506,725801,0.0463,0.03943,0.01126,0.00893,0.00447,0.01585,0.07032,0.0001,0.01378,0.09157,0.0
1507,726016,0.01092,0.02964,0.00292,0.0001,0.0001,0.01474,0.01697,0.0001,0.0001,0.03187,0.0
1508,726027,0.01537,0.01766,0.00389,0.00195,0.0039,0.01121,0.04515,0.0001,0.00667,0.05161,0.0
1509,726404,0.04655,0.06059,0.0001,0.0001,0.00294,0.02,0.04989,0.00591,0.01022,0.09048,0.0
1510,726547,0.047,0.04603,0.00084,0.00169,0.00084,0.00469,0.07234,0.00084,0.00635,0.11045,0.0
1511,726827,0.00307,0.00887,0.0001,0.00165,0.02297,0.00768,0.04409,0.00083,0.00232,0.02767,0.0
1512,726828,0.01462,0.01991,0.00352,0.00335,0.00525,0.01602,0.06831,0.00526,0.0114,0.06805,0.0
1513,726909,0.12419,0.04695,0.00475,0.01191,0.00956,0.02588,0.14575,0.00942,0.04975,0.19887,0.0
1514,727790,0.03854,0.02089,0.0034,0.0001,0.00394,0.02099,0.01437,0.0001,0.00195,0.03192,0.0
1515,727792,0.03065,0.0211,0.0001,0.00774,0.00776,0.00626,0.03018,0.00386,0.00533,0.04391,0.0
1516,728267,0.02091,0.04137,0.01274,0.0016,0.00156,0.01208,0.10672,0.00323,0.01035,0.12177,0.0
1517,729020,0.02753,0.05762,0.00551,0.0044,0.0001,0.03703,0.10075,0.00858,0.00796,0.12133,0.0
1518,729211,0.03219,0.04876,0.05325,0.01354,0.02515,0.02517,0.21729,0.00422,0.01267,0.19592,0.0
1519,729245,0.20612,0.15806,0.0096,0.00967,0.01342,0.08792,0.34239,0.00603,0.0698,0.46059,0.0
1520,729272,0.03243,0.04116,0.00214,0.0042,0.02543,0.01509,0.06242,0.00044,0.01483,0.06332,0.0
1521,730958,0.08455,0.05968,0.0114,0.0025,0.00944,0.06296,0.12243,0.00716,0.02696,0.14402,0.0
1522,731120,0.02689,0.01718,0.00049,0.00337,0.00843,0.0136,0.07013,0.00368,0.00582,0.08276,0.0
1523,731121,0.00494,0.02038,0.00412,0.0001,0.00168,0.01703,0.01893,0.00449,0.0001,0.02228,0.0
1524,731302,0.00984,0.01479,0.0089,0.00658,0.00893,0.02196,0.07658,0.00219,0.02606,0.05423,0.0
1525,731515,0.01295,0.0001,0.00676,0.0001,0.0001,0.0001,0.03138,0.0001,0.02053,0.01705,0.0
1526,732092,0.07135,0.05939,0.0001,0.0001,0.0064,0.02131,0.08186,0.0001,0.00473,0.13189,0.0
1527,732110,0.0143,0.0178,0.00299,0.0001,0.0001,0.00297,0.0197,0.0001,0.00302,0.03149,0.0
1528,732132,0.05544,0.08922,0.00281,0.0001,0.00848,0.03228,0.05258,0.0001,0.00821,0.10953,0.0
1529,734318,0.04006,0.0876,0.03376,0.00162,0.01006,0.02071,0.13482,0.00425,0.03453,0.14988,0.0
1530,734434,0.01019,0.00701,0.0001,0.00165,0.00165,0.00673,0.01526,0.00165,0.00159,0.01873,0.0
1531,734533,0.05124,0.03589,0.0062,0.0001,0.02494,0.01289,0.06767,0.0001,0.01218,0.08179,0.0
1532,734628,0.02431,0.01583,0.0022,0.0001,0.00783,0.01609,0.05777,0.00329,0.01247,0.06178,0.0
1533,736318,0.02928,0.04438,0.00792,0.00565,0.00683,0.01707,0.05299,0.00103,0.00634,0.0803,0.0
1534,736319,0.08161,0.10817,0.00655,0.00464,0.01623,0.03056,0.1779,0.00316,0.02847,0.24136,0.0
1535,736321,0.05997,0.07918,0.0062,0.00974,0.0453,0.02567,0.1227,0.00335,0.01826,0.13832,0.0
1536,736323,0.05246,0.01756,0.0027,0.00609,0.00608,0.01117,0.06641,0.00449,0.01786,0.09043,0.0
1537,736813,0.00589,0.00192,0.00192,0.0001,0.00385,0.0001,0.00869,0.0001,0.00577,0.00496,0.0
1538,736823,0.15468,0.03863,0.00654,0.00685,0.00621,0.01516,0.07293,0.00212,0.02305,0.19559,0.0
1539,736848,0.00806,0.01029,0.0001,0.00459,0.0001,0.01248,0.11239,0.00506,0.01963,0.0934,0.0
1540,737073,0.35834,0.14442,0.01235,0.02513,0.0022,0.07754,0.45417,0.01001,0.09114,0.68623,0.0
1541,737108,0.04617,0.03345,0.00298,0.00527,0.00474,0.00779,0.0467,0.00058,0.00666,0.08036,0.0
1542,737816,0.0072,0.00877,0.05637,0.00157,0.00931,0.02139,0.06876,0.00187,0.00622,0.01307,0.0
1543,737818,0.03351,0.03563,0.00689,0.01035,0.06475,0.01955,0.12543,0.00211,0.02387,0.07244,0.0
1544,738094,0.02283,0.01753,0.0001,0.0065,0.00433,0.01076,0.03294,0.0001,0.00667,0.04261,0.0
1545,738155,0.13474,0.16076,0.00917,0.00932,0.01906,0.07931,0.11722,0.0001,0.00933,0.19866,0.0
1546,738647,0.07687,0.11689,0.00245,0.0001,0.01255,0.00604,0.12379,0.0001,0.00384,0.22429,0.0
1547,739159,0.04047,0.02236,0.0074,0.00713,0.00144,0.0244,0.09427,0.00472,0.01912,0.1035,0.0
1548,739206,0.02742,0.01709,0.0001,0.00166,0.00923,0.01982,0.03841,0.00061,0.00994,0.04602,0.0
1549,739220,0.01955,0.00528,0.0001,0.00151,0.0001,0.00882,0.03307,0.00289,0.0049,0.04331,0.0
1550,739261,0.01309,0.0001,0.0001,0.0001,0.0001,0.01206,0.01928,0.0001,0.0001,0.02032,0.0
1551,739671,0.00443,0.00751,0.00233,0.00117,0.0001,0.00403,0.0212,0.0001,0.00654,0.01984,0.0
1552,739672,0.00925,0.02359,0.00447,0.00224,0.04269,0.00448,0.04126,0.00219,0.00677,0.01539,0.0
1553,741240,0.01397,0.02094,0.00607,0.0001,0.0001,0.02379,0.02465,0.0001,0.01542,0.0218,0.0
1554,741434,0.05868,0.07585,0.00231,0.00463,0.00463,0.03373,0.07955,0.0001,0.01759,0.12166,0.0
1555,741552,0.0522,0.07802,0.00829,0.00618,0.01479,0.01482,0.07892,0.00402,0.00803,0.13412,0.0
1556,741693,0.0336,0.04642,0.0001,0.0001,0.0046,0.02803,0.07905,0.00237,0.01325,0.09745,0.0
1557,741837,0.0527,0.06541,0.0021,0.00563,0.00232,0.02406,0.14684,0.00122,0.02283,0.18256,0.0
1558,741845,0.00941,0.00651,0.0001,0.00173,0.00401,0.02004,0.04654,0.0001,0.01064,0.03591,0.0
1559,741926,0.02037,0.01216,0.0001,0.00248,0.00332,0.01459,0.02503,0.00617,0.01215,0.0246,0.0
1560,741984,0.02584,0.06325,0.0001,0.00479,0.01457,0.02788,0.32317,0.01971,0.09525,0.26667,0.0
1561,743541,0.03848,0.03354,0.00222,0.0001,0.0001,0.0093,0.0898,0.00223,0.00648,0.11735,0.0
1562,744619,0.04928,0.1022,0.01502,0.02245,0.00769,0.03906,0.12613,0.00469,0.01791,0.18329,0.0
1563,744755,0.14475,0.12791,0.00778,0.01041,0.00944,0.02889,0.39234,0.00609,0.05076,0.46983,0.0
1564,744772,0.07165,0.06059,0.00314,0.00314,0.00315,0.03703,0.19804,0.0001,0.01205,0.23266,0.0
1565,746032,0.05325,0.02819,0.00379,0.00756,0.01024,0.01538,0.08638,0.00251,0.00388,0.12424,0.0
1566,746245,0.04142,0.03673,0.00169,0.00339,0.00171,0.00873,0.0664,0.00168,0.01746,0.08529,0.0
1567,746274,0.04768,0.09886,0.00361,0.00181,0.03296,0.01505,0.06242,0.00177,0.0097,0.11862,0.0
1568,746344,0.24787,0.07612,0.00738,0.00978,0.005,0.03566,0.09236,0.00246,0.03937,0.28861,0.0
1569,746783,0.04807,0.05647,0.04009,0.00929,0.00144,0.02272,0.08992,0.00396,0.01183,0.09051,0.0
1570,750052,0.02522,0.02829,0.0001,0.00632,0.0001,0.01441,0.05761,0.00633,0.01176,0.0615,0.0
1571,750313,0.04999,0.06399,0.00592,0.01033,0.01358,0.02172,0.14611,0.00135,0.02348,0.17303,0.0
1572,750314,0.01324,0.01266,0.0943,0.01087,0.01487,0.02011,0.15386,0.00288,0.00998,0.05994,0.0
1573,750627,0.04832,0.04239,0.01083,0.01084,0.0001,0.03005,0.15276,0.00545,0.02179,0.163,0.0
1574,750748,0.08018,0.09703,0.00862,0.00266,0.00211,0.03044,0.16358,0.00588,0.02931,0.21679,0.0
1575,751678,0.01594,0.01595,0.00386,0.00388,0.01053,0.00896,0.04448,0.0001,0.00545,0.04444,0.0
1576,751686,0.01313,0.05251,0.00303,0.00303,0.0001,0.05399,0.07541,0.00606,0.00152,0.07393,0.0
1577,751943,0.04731,0.01389,0.00771,0.00516,0.01033,0.01308,0.0517,0.0001,0.00848,0.0802,0.0
1578,751949,0.13443,0.07898,0.01346,0.0001,0.0053,0.03073,0.10851,0.00271,0.01731,0.20947,0.0
1579,751963,0.0384,0.01442,0.00542,0.01376,0.0001,0.00366,0.10525,0.00303,0.02363,0.10323,0.0
1580,751967,0.08815,0.09789,0.0001,0.00535,0.00801,0.06566,0.19072,0.00273,0.03299,0.22294,0.0
1581,752084,0.01825,0.01048,0.00249,0.00498,0.00752,0.01052,0.13266,0.00252,0.01257,0.13083,0.0
1582,752452,0.01167,0.0001,0.00361,0.00724,0.01383,0.03958,0.07323,0.00476,0.01415,0.04533,0.0
1583,752485,0.38043,0.2793,0.03137,0.0001,0.01061,0.0001,0.42319,0.03205,0.04512,0.69508,0.0
1584,753450,0.04247,0.02851,0.0001,0.00777,0.00777,0.01374,0.08121,0.0001,0.0061,0.10981,0.0
1585,753457,0.04701,0.0199,0.0001,0.0001,0.00892,0.00581,0.04763,0.0001,0.00767,0.07806,0.0
1586,753460,0.03237,0.02948,0.04732,0.00372,0.00251,0.01788,0.12555,0.00629,0.01304,0.09127,0.0
1587,754064,0.1047,0.10251,0.00906,0.01354,0.01836,0.03678,0.08575,0.00452,0.01413,0.15367,0.0
1588,754089,0.03033,0.01071,0.0001,0.00394,0.00395,0.01225,0.07101,0.00396,0.00795,0.08548,0.0
1589,754338,0.03534,0.04822,0.00366,0.00473,0.01232,0.02624,0.13571,0.00475,0.02966,0.14196,0.0
1590,754347,0.04162,0.02453,0.00386,0.0001,0.00166,0.00193,0.0431,0.0001,0.00395,0.07691,0.0
1591,754375,0.01047,0.0128,0.0001,0.00529,0.01348,0.00542,0.03382,0.0001,0.00794,0.02521,0.0
1592,754763,0.06018,0.03949,0.0001,0.00628,0.01214,0.04057,0.14182,0.00582,0.01458,0.16143,0.0
1593,754764,0.06072,0.09496,0.00209,0.00211,0.00635,0.0454,0.14211,0.00227,0.01941,0.19167,0.0
1594,754827,0.02559,0.036,0.00442,0.0011,0.0001,0.01613,0.05016,0.00221,0.00749,0.07003,0.0
1595,755057,0.01977,0.02598,0.00235,0.0001,0.00235,0.01166,0.05526,0.0001,0.01515,0.06374,0.0
1596,755060,0.0901,0.07834,0.00451,0.00225,0.00516,0.01664,0.1165,0.00384,0.01858,0.17967,0.0
1597,755901,0.02019,0.00367,0.0001,0.00138,0.01872,0.00286,0.05597,0.0011,0.00645,0.051,0.0
1598,755902,0.03295,0.05723,0.00428,0.00726,0.00541,0.0331,0.12787,0.00361,0.02004,0.15201,0.0
1599,755938,0.01776,0.03112,0.0001,0.0001,0.00231,0.00137,0.01181,0.0001,0.00567,0.03495,0.0
1600,756018,0.13393,0.18667,0.00621,0.01247,0.01512,0.05167,0.26798,0.00674,0.021,0.40298,0.0
1601,756023,0.06813,0.05889,0.0001,0.0001,0.02033,0.0001,0.16775,0.00509,0.04091,0.17464,0.0
1602,756613,0.00693,0.00578,0.00459,0.00229,0.00115,0.00461,0.01584,0.00229,0.00113,0.01475,0.0
1603,756615,0.0141,0.01517,0.00177,0.00355,0.00534,0.00715,0.02621,0.0001,0.00357,0.03247,0.0
